"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
6572, 857.098282945001, 267.769247585863, 10843.0014957596, 11824.1131899987, 26.6667830867703, 9.53244981811705, 233.114780406258
6573, 270.697142121556, 69.9683144421059, 10843.0014957596, 11824.1131899987, 25.1156206738124, 1.76762291243083, 233.114780406258
6574, 326.656892993659, 87.8223956285506, 10843.0014957596, 11824.1131899987, 25.2897984280631, 2.69303500083001, 233.114780406258
6575, 201.908142793276, 44.8451995247789, 10843.0014957596, 11824.1131899987, 25.1092171457376, 1.84429278787446, 233.114780406258
6576, 171.954600307584, 38.129148019239, 10843.0014957596, 11824.1131899987, 25.0113195568563, 1.22367460553157, 233.114780406258
6577, 186.358109830907, 42.2560021020019, 10843.0014957596, 11824.1131899987, 25.060056124578, 1.51954071395243, 233.114780406258
6578, 195.108867135839, 44.9497930952648, 10843.0014957596, 11824.1131899987, 25.0447863546936, 1.41745056757865, 233.114780406258
6579, 473.743026227072, 137.516845350554, 10843.0014957596, 11824.1131899987, 25.7900545155256, 5.12239474223484, 233.114780406258
6580, 435.888389501047, 126.101708902227, 10843.0014957596, 11824.1131899987, 25.6544519192677, 4.17193309766813, 233.114780406258
6581, 677.217779997861, 209.504132447264, 10843.0014957596, 11824.1131899987, 26.2273339130906, 6.73778402522265, 233.114780406258
6582, 6939.3233092863, 2562.88697082348, 10843.0014957596, 11824.1131899987, 101.535645954722, 316.35053656324, 233.114780406258
6583, 7437.65616203827, 2755.99346777709, 10843.0014957596, 11824.1131899987, 110.232196953989, 347.513895295741, 233.114780406258
6584, 8112.9613003929, 3098.50484051679, 10843.0014957596, 11824.1131899987, 128.325132371225, 417.804704586228, 233.114780406258
6585, 8688.21637948487, 3432.44096083995, 10843.0014957596, 11824.1131899987, 146.199980714737, 492.463736987035, 233.114780406258
6586, 9008.68993214479, 3688.58256666719, 10843.0014957596, 11824.1131899987, 159.77086492464, 551.291025451907, 233.114780406258
6587, 9372.8898548541, 3938.42485571669, 10843.0014957596, 11824.1131899987, 174.984060410915, 616.051446105551, 233.114780406258
6588, 9074.16448949811, 3870.35295627949, 10843.0014957596, 11824.1131899987, 169.590374548601, 596.144419615674, 233.114780406258
6589, 10569.3288726595, 4581.21889928074, 10843.0014957596, 11824.1131899987, 220.724832827164, 803.500237117232, 233.114780406258
6590, 10885.8314865412, 4749.54076684002, 10885.8314865412, 11876.8457365265, 233.402287329947, 855.556325395884, 233.402287329947
6591, 10466.3073085492, 4442.11236774476, 10885.8314865412, 11876.8457365265, 211.590136695288, 761.902440026398, 233.402287329947
6592, 10536.2506370905, 4384.38089178179, 10885.8314865412, 11876.8457365265, 209.418726367776, 749.391799516514, 233.402287329947
6593, 9390.37370842307, 3765.08455090563, 10885.8314865412, 11876.8457365265, 167.559860350012, 578.882253429847, 233.402287329947
6594, 8135.75464032067, 3113.68378564884, 10885.8314865412, 11876.8457365265, 128.975913007753, 421.982890014123, 233.402287329947
6595, 8215.86234276118, 3081.90836813728, 10885.8314865412, 11876.8457365265, 129.890872033666, 423.972192445818, 233.402287329947
6596, 7643.05342730868, 2840.72719322347, 10885.8314865412, 11876.8457365265, 115.29089689186, 366.567136162658, 233.402287329947
6597, 8035.97141631055, 3007.44111858766, 10885.8314865412, 11876.8457365265, 125.35589267657, 407.306533584762, 233.402287329947
6598, 772.542754889988, 242.606146144795, 10885.8314865412, 11876.8457365265, 27.7255641443301, 13.7745142352265, 233.402287329947
6599, 4099.7586874728, 1442.28370638314, 10885.8314865412, 11876.8457365265, 52.445403553467, 117.765359458232, 233.402287329947
6600, 850.436735133554, 266.627524966881, 10885.8314865412, 11876.8457365265, 26.9956313370276, 10.7125287226504, 233.402287329947
6601, 4089.76951944017, 1433.51099254858, 10885.8314865412, 11876.8457365265, 53.1423544836243, 116.479748825998, 233.402287329947
6602, 480.368721168122, 142.006975889097, 10885.8314865412, 11876.8457365265, 25.8158741261291, 5.08486754046914, 233.402287329947
6603, 1953.11919158365, 651.586672443177, 10885.8314865412, 11876.8457365265, 32.155499064749, 32.8593624177006, 233.402287329947
6604, 1593.35333682418, 523.836903425575, 10885.8314865412, 11876.8457365265, 29.2453676625041, 20.03686498003, 233.402287329947
6605, 1641.61252925833, 540.070562111105, 10885.8314865412, 11876.8457365265, 30.3527373843477, 24.7796251167091, 233.402287329947
6606, 7070.03867554092, 2603.86945206262, 10885.8314865412, 11876.8457365265, 102.738447498612, 315.097341744481, 233.402287329947
6607, 7429.62306601707, 2752.04737742294, 10885.8314865412, 11876.8457365265, 110.027804375478, 346.162352449765, 233.402287329947
6608, 9081.5543499412, 3508.63313144121, 10885.8314865412, 11876.8457365265, 155.469839133886, 526.083774603259, 233.402287329947
6609, 9602.91887779377, 3843.34081450115, 10885.8314865412, 11876.8457365265, 173.794926608137, 603.519719261418, 233.402287329947
6610, 9944.42817402193, 4108.01299351957, 10885.8314865412, 11876.8457365265, 189.124858267441, 669.288506726416, 233.402287329947
6611, 10399.5501141353, 4395.19743512353, 10885.8314865412, 11876.8457365265, 208.482738459384, 749.387400455202, 233.402287329947
6612, 9902.31137022415, 4224.72138682786, 10885.8314865412, 11876.8457365265, 194.790311129349, 696.618228363446, 233.402287329947
6613, 11105.4912452063, 4762.05309492338, 11105.4912452063, 12083.421927427, 236.066621470741, 860.713773736308, 236.066621470741
6614, 11179.6569059875, 4803.03169597745, 11179.6569059875, 12167.7377522759, 239.134487311277, 873.51616306459, 239.134487311277
6615, 11188.3651469826, 4761.56433586898, 11188.3651469826, 12167.7377522759, 236.811061422502, 862.747324366068, 239.134487311277
6616, 11244.289905616, 4700.90502102435, 11244.289905616, 12187.3936302324, 234.492688792908, 849.138583252812, 239.134487311277
6617, 10041.376982332, 4039.50479349634, 11244.289905616, 12187.3936302324, 187.733944025242, 658.829720063869, 239.134487311277
6618, 8614.60025451731, 3309.27176360992, 11244.289905616, 12187.3936302324, 141.817980126831, 472.559415097088, 239.134487311277
6619, 8609.96557866896, 3250.30770109131, 11244.289905616, 12187.3936302324, 140.620308818535, 466.400591840205, 239.134487311277
6620, 7924.96062853546, 2959.06474243108, 11244.289905616, 12187.3936302324, 122.401075800239, 394.599933366819, 239.134487311277
6621, 8251.3235439508, 3098.99573063488, 11244.289905616, 12187.3936302324, 130.974571297907, 429.912910688054, 239.134487311277
6622, 1147.53401975824, 372.863683282906, 11244.289905616, 12187.3936302324, 29.1953540125949, 20.8059815671688, 239.134487311277
6623, 3803.65866464815, 1334.74594888995, 11244.289905616, 12187.3936302324, 50.4088623835634, 107.74774076519, 239.134487311277
6624, 4098.24895382811, 1430.9903707178, 11244.289905616, 12187.3936302324, 52.6593250240682, 116.065607347225, 239.134487311277
6625, 1568.99892992583, 520.453682062856, 11244.289905616, 12187.3936302324, 30.4210955269204, 23.5830969424249, 239.134487311277
6626, 2458.92117419517, 826.832473471953, 11244.289905616, 12187.3936302324, 34.8644594883699, 43.9662032118396, 239.134487311277
6627, 2026.54011214793, 681.704729169293, 11244.289905616, 12187.3936302324, 33.0797153752827, 34.8974851064442, 239.134487311277
6628, 1331.57973271669, 432.282162987769, 11244.289905616, 12187.3936302324, 28.721467727772, 19.158925868487, 239.134487311277
6629, 2573.85069572654, 878.088861276979, 11244.289905616, 12187.3936302324, 37.3026625877308, 52.1534896252146, 239.134487311277
6630, 6827.75379826278, 2503.07403383626, 11244.289905616, 12187.3936302324, 96.095245854316, 292.258416655955, 239.134487311277
6631, 7460.813619593, 2764.97299290214, 11244.289905616, 12187.3936302324, 110.755584903122, 349.015505771372, 239.134487311277
6632, 9277.41959093158, 3581.51577096045, 11244.289905616, 12187.3936302324, 161.017100804311, 547.916891558262, 239.134487311277
6633, 9855.73696906619, 3941.83676344598, 11244.289905616, 12187.3936302324, 181.289192433494, 633.239380190205, 239.134487311277
6634, 10086.0421542441, 4188.18771517844, 11244.289905616, 12187.3936302324, 194.514882887469, 692.096675109913, 239.134487311277
6635, 10403.2826284697, 4390.63801066676, 11244.289905616, 12187.3936302324, 208.06607833496, 748.979951290124, 239.134487311277
6636, 9623.64267748005, 4108.88619729043, 11244.289905616, 12187.3936302324, 186.146295827719, 664.041978658035, 239.134487311277
6637, 10352.7708463504, 4428.3670412523, 11244.289905616, 12187.3936302324, 209.801001914789, 758.765133648144, 239.134487311277
6638, 9945.99673960989, 4274.28706382563, 11244.289905616, 12187.3936302324, 198.206284285977, 713.683119496583, 239.134487311277
6639, 9969.36737358948, 4224.03843131773, 11244.289905616, 12187.3936302324, 195.604222539999, 700.645085815673, 239.134487311277
6640, 10163.6953172385, 4194.97734540023, 11244.289905616, 12187.3936302324, 196.143005911247, 698.032620992535, 239.134487311277
6641, 9335.01734788248, 3726.90516152616, 11244.289905616, 12187.3936302324, 165.712267475817, 572.581693828717, 239.134487311277
6642, 8398.71752165947, 3222.8751851801, 11244.289905616, 12187.3936302324, 135.949322225718, 450.403694121416, 239.134487311277
6643, 8485.4502109643, 3197.77951346605, 11244.289905616, 12187.3936302324, 137.217033441765, 453.649963507628, 239.134487311277
6644, 7870.99365960102, 2935.86187498909, 11244.289905616, 12187.3936302324, 120.949093604153, 389.46047102747, 239.134487311277
6645, 8025.8088062743, 3000.74012995805, 11244.289905616, 12187.3936302324, 125.315052045435, 407.763799752724, 239.134487311277
6646, 197.677728681681, 42.5570326667035, 11244.289905616, 12187.3936302324, 25.1285339232519, 1.9852707900631, 239.134487311277
6647, 4156.04350994431, 1451.66076330355, 11244.289905616, 12187.3936302324, 51.8012269998802, 112.772361305854, 239.134487311277
6648, 689.893469036525, 211.345903705479, 11244.289905616, 12187.3936302324, 25.7157110910901, 4.47296378031076, 239.134487311277
6649, 3220.45677373166, 1103.95944206131, 11244.289905616, 12187.3936302324, 42.2834181636316, 75.0942247389946, 239.134487311277
6650, 1053.72297665241, 340.778582236654, 11244.289905616, 12187.3936302324, 27.1585554107836, 10.6653681739662, 239.134487311277
6651, 2286.92792049646, 764.797644044496, 11244.289905616, 12187.3936302324, 33.8145013668346, 39.091399152012, 239.134487311277
6652, 1809.59910747593, 605.538504053837, 11244.289905616, 12187.3936302324, 31.7137405309313, 29.8075089690769, 239.134487311277
6653, 2078.34089313665, 690.42660075316, 11244.289905616, 12187.3936302324, 31.8458545898246, 32.0848779658286, 239.134487311277
6654, 6122.5258364453, 2227.69680200792, 11244.289905616, 12187.3936302324, 84.9370852156337, 243.704717341362, 239.134487311277
6655, 7467.37362704343, 2768.38866349827, 11244.289905616, 12187.3936302324, 110.967198639197, 350.242310675978, 239.134487311277
6656, 8875.35317715758, 3420.78107909121, 11244.289905616, 12187.3936302324, 149.323033363158, 503.390270162595, 239.134487311277
6657, 8926.5839824571, 3534.71924489166, 11244.289905616, 12187.3936302324, 153.367416677883, 522.788259383659, 239.134487311277
6658, 8959.92870387784, 3644.72556066131, 11244.289905616, 12187.3936302324, 158.001144691446, 544.657006712342, 239.134487311277
6659, 9087.75398923911, 3815.67794655009, 11244.289905616, 12187.3936302324, 167.143702801258, 585.814148394759, 239.134487311277
6660, 8534.65586598099, 3597.56948244373, 11244.289905616, 12187.3936302324, 152.214605237807, 526.561019055657, 239.134487311277
6661, 9418.92972008217, 4033.60441006197, 11244.289905616, 12187.3936302324, 181.100416312645, 645.028206281227, 239.134487311277
6662, 9620.94721262928, 4120.91411007607, 11244.289905616, 12187.3936302324, 187.227848917245, 669.602177349654, 239.134487311277
6663, 9796.10130670727, 4104.88090910988, 11244.289905616, 12187.3936302324, 187.74321241106, 667.595898150949, 239.134487311277
6664, 10101.3252980892, 4163.46305460853, 11244.289905616, 12187.3936302324, 193.869083476778, 688.91935878437, 239.134487311277
6665, 9199.94711558843, 3678.75883460975, 11244.289905616, 12187.3936302324, 162.042317077393, 558.4838935564, 239.134487311277
6666, 8335.21340881753, 3191.04771968641, 11244.289905616, 12187.3936302324, 134.13842239596, 443.214338349131, 239.134487311277
6667, 8423.71927951725, 3171.54069922038, 11244.289905616, 12187.3936302324, 135.557240889251, 447.169914431918, 239.134487311277
6668, 7757.70330015568, 2889.16444497625, 11244.289905616, 12187.3936302324, 118.29894662043, 379.97785353243, 239.134487311277
6669, 7213.56612107545, 2665.65994489021, 11244.289905616, 12187.3936302324, 107.30318591794, 334.000179177259, 239.134487311277
6670, 210.927266789213, 46.9838508910656, 11244.289905616, 12187.3936302324, 25.1488467999654, 2.07884278003724, 239.134487311277
6671, 4044.25969776747, 1405.74382705008, 11244.289905616, 12187.3936302324, 50.5409292378595, 108.175769722048, 239.134487311277
6672, 831.148580492136, 262.645578229083, 11244.289905616, 12187.3936302324, 26.0766294407481, 5.66577227346547, 239.134487311277
6673, 3058.12132294508, 1043.28141204877, 11244.289905616, 12187.3936302324, 40.4869213278681, 66.80709353147, 239.134487311277
6674, 1372.48420319, 446.082734801387, 11244.289905616, 12187.3936302324, 27.9648623162945, 14.5499243691217, 239.134487311277
6675, 2246.19108308293, 755.352718309739, 11244.289905616, 12187.3936302324, 35.0085440346542, 43.532224441799, 239.134487311277
6676, 1476.17736785727, 484.090259987488, 11244.289905616, 12187.3936302324, 28.9546965963912, 18.8571299143701, 239.134487311277
6677, 2428.2465532423, 815.826785822649, 11244.289905616, 12187.3936302324, 34.2917275726932, 41.500985370098, 239.134487311277
6678, 6711.66170654572, 2455.31552833289, 11244.289905616, 12187.3936302324, 94.3324801043271, 282.115933008596, 239.134487311277
6679, 7436.85009320922, 2755.64244749053, 11244.289905616, 12187.3936302324, 110.284694869202, 347.403590942403, 239.134487311277
6680, 8950.20526487469, 3451.32929538965, 11244.289905616, 12187.3936302324, 151.455483748855, 511.467742250937, 239.134487311277
6681, 9241.03587114472, 3699.6508085873, 11244.289905616, 12187.3936302324, 163.394082430465, 563.713790313516, 239.134487311277
6682, 9269.74930459657, 3834.48550458023, 11244.289905616, 12187.3936302324, 169.319846697539, 592.197265283102, 239.134487311277
6683, 9174.06136347264, 3919.95209190023, 11244.289905616, 12187.3936302324, 173.20211551871, 613.005053892194, 239.134487311277
6684, 8620.11014766101, 3737.1035851415, 11244.289905616, 12187.3936302324, 160.381638828074, 563.745399049555, 239.134487311277
6685, 9749.6788873892, 4204.35356245431, 11244.289905616, 12187.3936302324, 192.668072932404, 692.69123188658, 239.134487311277
6686, 9753.32306730814, 4215.85490876799, 11244.289905616, 12187.3936302324, 193.450783523135, 696.244631516603, 239.134487311277
6687, 9662.41931769958, 4108.18805115086, 11244.289905616, 12187.3936302324, 186.782494300336, 666.629494794272, 239.134487311277
6688, 9702.3232324553, 4053.22312139393, 11244.289905616, 12187.3936302324, 184.24278549244, 653.547419925654, 239.134487311277
6689, 9070.16348820432, 3634.30969341033, 11244.289905616, 12187.3936302324, 158.612841912815, 545.395422587838, 239.134487311277
6690, 8325.33049655052, 3191.52707292105, 11244.289905616, 12187.3936302324, 133.95284424463, 442.633593737725, 239.134487311277
6691, 8427.79212391097, 3173.22649004305, 11244.289905616, 12187.3936302324, 135.644700226749, 447.529989059364, 239.134487311277
6692, 7771.33526097183, 2894.10754187906, 11244.289905616, 12187.3936302324, 118.533892148561, 380.99805334867, 239.134487311277
6693, 6852.81220577257, 2519.75399566274, 11244.289905616, 12187.3936302324, 100.397682422299, 303.124640372731, 239.134487311277
6694, 366.027928337467, 98.6046268669656, 11244.289905616, 12187.3936302324, 25.2885392746421, 2.77875729791965, 239.134487311277
6695, 3702.34554001846, 1283.61050071699, 11244.289905616, 12187.3936302324, 46.8121300603224, 92.9149279135162, 239.134487311277
6696, 829.119411893075, 255.960500746437, 11244.289905616, 12187.3936302324, 26.1290332678274, 6.14976517539072, 239.134487311277
6697, 2608.53324309122, 884.533917034731, 11244.289905616, 12187.3936302324, 37.3626159985333, 53.6914845548248, 239.134487311277
6698, 605.047533165823, 184.695361255766, 11244.289905616, 12187.3936302324, 25.6692401061519, 4.09469447688726, 239.134487311277
6699, 2841.24935698649, 961.658011936849, 11244.289905616, 12187.3936302324, 37.3856174577629, 54.4055487409291, 239.134487311277
6700, 1468.90190491548, 474.899740116621, 11244.289905616, 12187.3936302324, 28.4210352308568, 16.3520957513618, 239.134487311277
6701, 1095.47328761586, 350.422740335563, 11244.289905616, 12187.3936302324, 26.8872639783257, 9.86682717770407, 239.134487311277
6702, 6713.44963802537, 2460.62017268442, 11244.289905616, 12187.3936302324, 95.4620416365887, 286.728285925454, 239.134487311277
6703, 5364.30798202875, 1913.81444895673, 11244.289905616, 12187.3936302324, 68.6406935059885, 179.113475787191, 239.134487311277
6704, 7460.18877666615, 2822.7998814149, 11244.289905616, 12187.3936302324, 111.798165490653, 354.369090201096, 239.134487311277
6705, 7172.76927045945, 2831.25431720237, 11244.289905616, 12187.3936302324, 108.599384945757, 345.154674579727, 239.134487311277
6706, 6999.85295602152, 2894.23819202157, 11244.289905616, 12187.3936302324, 110.232250260151, 356.015982496318, 239.134487311277
6707, 7014.55945304951, 2988.17153165891, 11244.289905616, 12187.3936302324, 114.926503455802, 378.164178115396, 239.134487311277
6708, 6965.60751197544, 3030.34198131252, 11244.289905616, 12187.3936302324, 117.313629076149, 390.135344599989, 239.134487311277
6709, 6911.39421204897, 3039.60767570836, 11244.289905616, 12187.3936302324, 117.992890219541, 393.98633711947, 239.134487311277
6710, 6362.62516248097, 2762.28229504367, 11244.289905616, 12187.3936302324, 102.919967588239, 331.619931087284, 239.134487311277
6711, 6572.38196960747, 2763.56126487831, 11244.289905616, 12187.3936302324, 102.66238457947, 328.012015401504, 239.134487311277
6712, 6621.31534699162, 2736.05908052147, 11244.289905616, 12187.3936302324, 101.557893063863, 321.914966968539, 239.134487311277
6713, 7114.00864222858, 2800.82846770288, 11244.289905616, 12187.3936302324, 106.803342218167, 339.44530970436, 239.134487311277
6714, 1.87373673782096, 34.0648456187598, 11244.289905616, 12187.3936302324, 25.3770674408812, 2.98328843806431, 239.134487311277
6715, 198.279566151095, 42.7701230137286, 11244.289905616, 12187.3936302324, 25.1288795352239, 1.98715273098498, 239.134487311277
6716, 200.18726977324, 43.249880688233, 11244.289905616, 12187.3936302324, 25.1304121170979, 1.99453642296107, 239.134487311277
6717, 1915.7090611946, 637.040306071968, 11244.289905616, 12187.3936302324, 31.4963720893392, 29.2476767198931, 239.134487311277
6718, 480.986939351783, 137.420433745221, 11244.289905616, 12187.3936302324, 25.4394105037095, 3.38123460649306, 239.134487311277
6719, 439.016358211214, 124.086236212892, 11244.289905616, 12187.3936302324, 25.3354864957925, 2.98333893671322, 239.134487311277
6720, 543.142911162209, 161.761655069923, 11244.289905616, 12187.3936302324, 25.7122731953232, 4.49651338296402, 239.134487311277
6721, 1756.12152173365, 577.242432105996, 11244.289905616, 12187.3936302324, 30.1150827731002, 23.8172131013581, 239.134487311277
6722, 339.725078191249, 90.4558587412421, 11244.289905616, 12187.3936302324, 25.2426515654139, 2.50291848591517, 239.134487311277
6723, 207.670439970407, 48.2451769862924, 11244.289905616, 12187.3936302324, 25.0640301279223, 1.53673704464414, 239.134487311277
6724, 1223.61101047681, 395.950201892969, 11244.289905616, 12187.3936302324, 28.3560443334442, 15.8951100431667, 239.134487311277
6725, 1013.54544731468, 317.392778090724, 11244.289905616, 12187.3936302324, 26.6264558328236, 8.68501773875129, 239.134487311277
6726, 247.840101276609, 61.0209892430184, 11244.289905616, 12187.3936302324, 25.1290472547022, 1.90861958921548, 239.134487311277
6727, 405.275782849586, 115.046348909206, 11244.289905616, 12187.3936302324, 25.2923360164419, 2.70121720338333, 239.134487311277
6728, 993.811285703174, 364.632780831791, 11244.289905616, 12187.3936302324, 27.9744802145792, 14.5661961063355, 239.134487311277
6729, 641.737750338917, 356.946922122683, 11244.289905616, 12187.3936302324, 28.3645551827479, 16.9088696878903, 239.134487311277
6730, -244.078109076977, 159.944493965881, 11244.289905616, 12187.3936302324, 30.0228825787099, 23.4545770746264, 239.134487311277
6731, 5488.87181191458, 2342.37907547739, 11244.289905616, 12187.3936302324, 82.9390653611812, 250.386965190375, 239.134487311277
6732, 5601.81312701705, 2470.37068559729, 11244.289905616, 12187.3936302324, 90.005152924555, 282.407993824932, 239.134487311277
6733, 5810.81762121936, 2540.58842738303, 11244.289905616, 12187.3936302324, 92.440947828836, 293.850970231434, 239.134487311277
6734, 2099.4527116067, 1123.37847996212, 11244.289905616, 12187.3936302324, 45.7041592870636, 93.90044578065, 239.134487311277
6735, 4610.44306188613, 1983.51440952057, 11244.289905616, 12187.3936302324, 67.2312196142639, 185.659585452188, 239.134487311277
6736, 6304.94656087559, 2529.38393959387, 11244.289905616, 12187.3936302324, 91.6030421062534, 281.170753743477, 239.134487311277
6737, 6266.56697090742, 2432.27877784244, 11244.289905616, 12187.3936302324, 88.6781737430787, 268.099723638186, 239.134487311277
6738, 181.345206450858, 86.9120980314244, 11244.289905616, 12187.3936302324, 25.2748770326539, 2.58380582290817, 239.134487311277
6739, 184.534305241083, 40.4245696881685, 11244.289905616, 12187.3936302324, 25.0743985238023, 1.63284432385268, 239.134487311277
6740, 189.712141657113, 43.0493153439531, 11244.289905616, 12187.3936302324, 25.0351175135027, 1.37054780294171, 239.134487311277
6741, 356.812892046217, 97.490326774703, 11244.289905616, 12187.3936302324, 25.2658510261715, 2.60931117252444, 239.134487311277
6742, 193.429009735281, 41.0166139813915, 11244.289905616, 12187.3936302324, 25.1010811402369, 1.80130473981826, 239.134487311277
6743, 168.431244209599, 36.4245422003044, 11244.289905616, 12187.3936302324, 25.0178813972481, 1.27647384572417, 239.134487311277
6744, 191.13621693189, 41.6138992611111, 11244.289905616, 12187.3936302324, 25.0927669915092, 1.75185079063457, 239.134487311277
6745, 565.79150249681, 169.829023254545, 11244.289905616, 12187.3936302324, 25.9467065390798, 5.60910146779338, 239.134487311277
6746, 315.537334829879, 86.328293126318, 11244.289905616, 12187.3936302324, 25.1889005841752, 2.02606618398139, 239.134487311277
6747, 673.461031592084, 204.189805623368, 11244.289905616, 12187.3936302324, 26.0419224674596, 6.08977545229414, 239.134487311277
6748, 707.160032436222, 216.124783983712, 11244.289905616, 12187.3936302324, 26.0757322214732, 6.39602206240431, 239.134487311277
6749, 622.710506459606, 189.254088797297, 11244.289905616, 12187.3936302324, 25.6888176377084, 4.08927944983911, 239.134487311277
6750, 7175.80930680641, 2644.81040102831, 11244.289905616, 12187.3936302324, 104.293147361998, 322.987675456073, 239.134487311277
6751, 7426.07233567519, 2751.64952058304, 11244.289905616, 12187.3936302324, 110.024213141133, 346.930502531081, 239.134487311277
6752, 8026.94512617683, 3050.87584559049, 11244.289905616, 12187.3936302324, 125.924358669707, 408.6024985761, 239.134487311277
6753, 8236.06257796666, 3254.35177412897, 11244.289905616, 12187.3936302324, 134.628424854384, 447.032942731666, 239.134487311277
6754, 8389.98225897208, 3428.75180287374, 11244.289905616, 12187.3936302324, 142.963056615622, 484.417147136605, 239.134487311277
6755, 8582.15337939076, 3593.4065693357, 11244.289905616, 12187.3936302324, 152.127591566458, 524.543617038945, 239.134487311277
6756, 8110.57923516665, 3436.8738308265, 11244.289905616, 12187.3936302324, 141.590059151997, 483.986674621018, 239.134487311277
6757, 8910.71283119856, 3804.50601260189, 11244.289905616, 12187.3936302324, 165.251509570502, 580.209902340358, 239.134487311277
6758, 9048.35397151112, 3852.71513376114, 11244.289905616, 12187.3936302324, 168.662303446289, 593.398913033905, 239.134487311277
6759, 9226.61111007651, 3876.08462332409, 11244.289905616, 12187.3936302324, 171.043348512484, 600.757517180505, 239.134487311277
6760, 9460.11356594961, 3877.33855029655, 11244.289905616, 12187.3936302324, 173.252413411942, 605.562529968575, 239.134487311277
6761, 8683.57312300588, 3431.33209858578, 11244.289905616, 12187.3936302324, 146.24853435778, 493.770555667309, 239.134487311277
6762, 7960.77777954334, 3023.94104395937, 11244.289905616, 12187.3936302324, 124.101026524882, 402.512480952432, 239.134487311277
6763, 8061.1615621718, 3016.64595762201, 11244.289905616, 12187.3936302324, 125.885915775246, 408.284308664111, 239.134487311277
6764, 7605.29250066125, 2821.29905313451, 11244.289905616, 12187.3936302324, 113.991448828109, 361.946942779371, 239.134487311277
6765, 6740.01153199052, 2473.29700656897, 11244.289905616, 12187.3936302324, 96.5421257684666, 293.396647861429, 239.134487311277
6766, 188.67699237447, 39.5473124592836, 11244.289905616, 12187.3936302324, 25.1227887520415, 1.95577380872132, 239.134487311277
6767, 3639.99399082952, 1262.17916244252, 11244.289905616, 12187.3936302324, 47.208651603865, 94.0103311702288, 239.134487311277
6768, 1087.31349606059, 348.881225944573, 11244.289905616, 12187.3936302324, 27.1033279534844, 10.8787226666485, 239.134487311277
6769, 1877.19650278528, 625.769914325622, 11244.289905616, 12187.3936302324, 32.4028915724631, 33.238225889352, 239.134487311277
6770, 1498.98235666684, 493.869678236501, 11244.289905616, 12187.3936302324, 29.7237530459814, 21.5641449596779, 239.134487311277
6771, 1090.73100944718, 346.434954163511, 11244.289905616, 12187.3936302324, 26.8637289797736, 9.57000141702666, 239.134487311277
6772, 2333.62622050165, 789.715475847116, 11244.289905616, 12187.3936302324, 35.7144497718108, 45.9475750290417, 239.134487311277
6773, 1603.21377042989, 522.537101927535, 11244.289905616, 12187.3936302324, 28.8377317397574, 18.6619370354155, 239.134487311277
6774, 7059.1650161136, 2602.08252902071, 11244.289905616, 12187.3936302324, 102.339109851469, 316.217349529867, 239.134487311277
6775, 7439.99110266959, 2756.99559019746, 11244.289905616, 12187.3936302324, 110.292083269705, 347.783635874192, 239.134487311277
6776, 8695.51410550434, 3341.4381064408, 11244.289905616, 12187.3936302324, 144.004804541223, 481.625226355237, 239.134487311277
6777, 8956.10426238194, 3554.55152601485, 11244.289905616, 12187.3936302324, 154.287304048307, 526.126842637966, 239.134487311277
6778, 9031.97433791396, 3686.21087533664, 11244.289905616, 12187.3936302324, 160.249866892199, 553.779564300373, 239.134487311277
6779, 9361.29579834626, 3927.32943474545, 11244.289905616, 12187.3936302324, 174.62440227085, 615.446184358875, 239.134487311277
6780, 8965.78167126942, 3784.44637024707, 11244.289905616, 12187.3936302324, 164.230295426289, 574.780811104756, 239.134487311277
6781, 9852.97329471164, 4216.0683799269, 11244.289905616, 12187.3936302324, 193.8943554847, 695.786608035561, 239.134487311277
6782, 9969.95082412184, 4253.42981919945, 11244.289905616, 12187.3936302324, 196.872662675548, 706.99123500143, 239.134487311277
6783, 10062.6841296401, 4245.96812177666, 11244.289905616, 12187.3936302324, 197.274365663934, 706.44674684153, 239.134487311277
6784, 10159.3908039954, 4197.98553421437, 11244.289905616, 12187.3936302324, 195.978991628123, 697.513380041542, 239.134487311277
6785, 9189.19295202278, 3665.20555240793, 11244.289905616, 12187.3936302324, 161.315431862186, 555.079227974239, 239.134487311277
6786, 8293.65613743145, 3166.21738927161, 11244.289905616, 12187.3936302324, 132.839481876361, 437.711964246131, 239.134487311277
6787, 8353.64545321998, 3141.5023831675, 11244.289905616, 12187.3936302324, 133.637139790832, 439.556843451671, 239.134487311277
6788, 7800.2803089961, 2904.1591195473, 11244.289905616, 12187.3936302324, 118.993594842272, 381.802074525836, 239.134487311277
6789, 7448.35596703176, 2763.44625026007, 11244.289905616, 12187.3936302324, 111.804601272232, 355.385576164393, 239.134487311277
6790, 239.448637929668, 56.428111419763, 11244.289905616, 12187.3936302324, 25.1649474586764, 2.15100519395213, 239.134487311277
6791, 4012.39566872314, 1398.88991448178, 11244.289905616, 12187.3936302324, 50.4880394860339, 107.628115361247, 239.134487311277
6792, 648.265417411946, 197.73522046671, 11244.289905616, 12187.3936302324, 25.7995532092226, 4.79764460840259, 239.134487311277
6793, 2654.89214386293, 908.181106026916, 11244.289905616, 12187.3936302324, 38.9676364065877, 59.978974813652, 239.134487311277
6794, 1929.68968698284, 642.192714523584, 11244.289905616, 12187.3936302324, 31.1281535509078, 29.2097489042287, 239.134487311277
