hour, t(sec), P1 (kW), Q1 (kvar)
6654, 0.00000, 6122.53, 2227.7
6655, 0.00000, 7467.37, 2768.39
6656, 0.00000, 8875.35, 3420.78
6657, 0.00000, 8926.58, 3534.72
6658, 0.00000, 8959.93, 3644.73
6659, 0.00000, 9087.75, 3815.68
6660, 0.00000, 8534.66, 3597.57
6661, 0.00000, 9418.93, 4033.6
6662, 0.00000, 9620.95, 4120.91
6663, 0.00000, 9796.1, 4104.88
6664, 0.00000, 10101.3, 4163.46
6665, 0.00000, 9199.95, 3678.76
6666, 0.00000, 8335.21, 3191.05
6667, 0.00000, 8423.72, 3171.54
6668, 0.00000, 7757.7, 2889.16
6669, 0.00000, 7213.57, 2665.66
6670, 0.00000, 210.927, 46.9839
6671, 0.00000, 4044.26, 1405.74
6672, 0.00000, 831.149, 262.646
6673, 0.00000, 3058.12, 1043.28
6674, 0.00000, 1372.48, 446.083
6675, 0.00000, 2246.19, 755.353
6676, 0.00000, 1476.18, 484.09
6677, 0.00000, 2428.25, 815.827
6678, 0.00000, 6711.66, 2455.32
6679, 0.00000, 7436.85, 2755.64
6680, 0.00000, 8950.21, 3451.33
6681, 0.00000, 9241.04, 3699.65
6682, 0.00000, 9269.75, 3834.49
6683, 0.00000, 9174.06, 3919.95
6684, 0.00000, 8620.11, 3737.1
6685, 0.00000, 9749.68, 4204.35
6686, 0.00000, 9753.32, 4215.85
6687, 0.00000, 9662.42, 4108.19
6688, 0.00000, 9702.32, 4053.22
6689, 0.00000, 9070.16, 3634.31
6690, 0.00000, 8325.33, 3191.53
6691, 0.00000, 8427.79, 3173.23
6692, 0.00000, 7771.34, 2894.11
6693, 0.00000, 6852.81, 2519.75
6694, 0.00000, 366.028, 98.6046
6695, 0.00000, 3702.35, 1283.61
6696, 0.00000, 829.119, 255.96
6697, 0.00000, 2608.53, 884.534
6698, 0.00000, 605.048, 184.695
6699, 0.00000, 2841.25, 961.658
6700, 0.00000, 1468.9, 474.9
6701, 0.00000, 1095.47, 350.423
6702, 0.00000, 6713.45, 2460.62
6703, 0.00000, 5364.31, 1913.81
6704, 0.00000, 7460.19, 2822.8
6705, 0.00000, 7172.77, 2831.25
6706, 0.00000, 6999.85, 2894.24
6707, 0.00000, 7014.56, 2988.17
6708, 0.00000, 6965.61, 3030.34
6709, 0.00000, 6911.39, 3039.61
6710, 0.00000, 6362.63, 2762.28
6711, 0.00000, 6572.38, 2763.56
6712, 0.00000, 6621.32, 2736.06
6713, 0.00000, 7114.01, 2800.83
6714, 0.00000, 1.87374, 34.0648
6715, 0.00000, 198.28, 42.7701
6716, 0.00000, 200.187, 43.2499
6717, 0.00000, 1915.71, 637.04
6718, 0.00000, 480.987, 137.42
6719, 0.00000, 439.016, 124.086
6720, 0.00000, 543.143, 161.762
6721, 0.00000, 1756.12, 577.242
6722, 0.00000, 339.725, 90.4559
6723, 0.00000, 207.67, 48.2452
6724, 0.00000, 1223.61, 395.95
6725, 0.00000, 1013.55, 317.393
6726, 0.00000, 247.84, 61.021
6727, 0.00000, 405.276, 115.046
6728, 0.00000, 993.811, 364.633
6729, 0.00000, 641.738, 356.947
6730, 0.00000, -244.078, 159.944
6731, 0.00000, 5488.87, 2342.38
6732, 0.00000, 5601.81, 2470.37
6733, 0.00000, 5810.82, 2540.59
6734, 0.00000, 2099.45, 1123.38
6735, 0.00000, 4610.44, 1983.51
6736, 0.00000, 6304.95, 2529.38
6737, 0.00000, 6266.57, 2432.28
6738, 0.00000, 181.345, 86.9121
6739, 0.00000, 184.534, 40.4246
6740, 0.00000, 189.712, 43.0493
6741, 0.00000, 356.813, 97.4903
6742, 0.00000, 193.429, 41.0166
6743, 0.00000, 168.431, 36.4245
6744, 0.00000, 191.136, 41.6139
6745, 0.00000, 565.792, 169.829
6746, 0.00000, 315.537, 86.3283
6747, 0.00000, 673.461, 204.19
6748, 0.00000, 707.16, 216.125
6749, 0.00000, 622.711, 189.254
6750, 0.00000, 7175.81, 2644.81
6751, 0.00000, 7426.07, 2751.65
6752, 0.00000, 8026.95, 3050.88
6753, 0.00000, 8236.06, 3254.35
6754, 0.00000, 8389.98, 3428.75
6755, 0.00000, 8582.15, 3593.41
6756, 0.00000, 8110.58, 3436.87
6757, 0.00000, 8910.71, 3804.51
6758, 0.00000, 9048.35, 3852.72
6759, 0.00000, 9226.61, 3876.08
6760, 0.00000, 9460.11, 3877.34
6761, 0.00000, 8683.57, 3431.33
6762, 0.00000, 7960.78, 3023.94
6763, 0.00000, 8061.16, 3016.65
6764, 0.00000, 7605.29, 2821.3
6765, 0.00000, 6740.01, 2473.3
6766, 0.00000, 188.677, 39.5473
6767, 0.00000, 3639.99, 1262.18
6768, 0.00000, 1087.31, 348.881
6769, 0.00000, 1877.2, 625.77
6770, 0.00000, 1498.98, 493.87
6771, 0.00000, 1090.73, 346.435
6772, 0.00000, 2333.63, 789.715
6773, 0.00000, 1603.21, 522.537
6774, 0.00000, 7059.17, 2602.08
6775, 0.00000, 7439.99, 2757
6776, 0.00000, 8695.51, 3341.44
6777, 0.00000, 8956.1, 3554.55
6778, 0.00000, 9031.97, 3686.21
6779, 0.00000, 9361.3, 3927.33
6780, 0.00000, 8965.78, 3784.45
6781, 0.00000, 9852.97, 4216.07
6782, 0.00000, 9969.95, 4253.43
6783, 0.00000, 10062.7, 4245.97
6784, 0.00000, 10159.4, 4197.99
6785, 0.00000, 9189.19, 3665.21
6786, 0.00000, 8293.66, 3166.22
6787, 0.00000, 8353.65, 3141.5
6788, 0.00000, 7800.28, 2904.16
6789, 0.00000, 7448.36, 2763.45
6790, 0.00000, 239.449, 56.4281
6791, 0.00000, 4012.4, 1398.89
6792, 0.00000, 648.265, 197.735
6793, 0.00000, 2654.89, 908.181
6794, 0.00000, 1929.69, 642.193
6795, 0.00000, 1951.55, 650.47
6796, 0.00000, 1843.41, 606.754
6797, 0.00000, 2330.23, 783.457
6798, 0.00000, 6893.26, 2530.41
6799, 0.00000, 7465.49, 2767.69
6800, 0.00000, 8796.41, 3379.75
6801, 0.00000, 8813.2, 3503.2
6802, 0.00000, 9111.66, 3742.54
6803, 0.00000, 9272.55, 3923.58
6804, 0.00000, 8626, 3706.34
6805, 0.00000, 9484.46, 4124.73
6806, 0.00000, 9721.8, 4169.95
6807, 0.00000, 9824.03, 4157.84
6808, 0.00000, 9960.21, 4109.75
6809, 0.00000, 9088.24, 3621.32
6810, 0.00000, 8330.38, 3177.62
6811, 0.00000, 8377.95, 3152.13
6812, 0.00000, 7746.5, 2881.96
6813, 0.00000, 6912.54, 2544.33
6814, 0.00000, 209.599, 46.534
6815, 0.00000, 3961.87, 1374.54
6816, 0.00000, 761.987, 236.296
6817, 0.00000, 2890.52, 989.485
6818, 0.00000, 1707.97, 563.377
6819, 0.00000, 2255.37, 757.114
6820, 0.00000, 1281.02, 411.926
6821, 0.00000, 2672.64, 909.694
6822, 0.00000, 6743.42, 2465.37
6823, 0.00000, 7459.39, 2765.33
6824, 0.00000, 8756.43, 3366.97
6825, 0.00000, 8662.34, 3433.35
6826, 0.00000, 8551.8, 3482.98
6827, 0.00000, 8430.41, 3552.84
6828, 0.00000, 7784.21, 3339.35
6829, 0.00000, 8525.53, 3649.75
6830, 0.00000, 8643.13, 3685.79
6831, 0.00000, 8960.27, 3724.02
6832, 0.00000, 9258.76, 3770.89
6833, 0.00000, 8826.64, 3469.05
6834, 0.00000, 8236.48, 3131.17
6835, 0.00000, 8275.32, 3108.51
6836, 0.00000, 7669.64, 2850.46
6837, 0.00000, 6554.48, 2395.56
6838, 0.00000, 271.088, 66.8988
6839, 0.00000, 3604.15, 1245.32
6840, 0.00000, 1226.25, 397.679
6841, 0.00000, 2470.28, 830.514
6842, 0.00000, 1516.66, 495.151
6843, 0.00000, 2893.52, 985.796
6844, 0.00000, 899.467, 279.589
6845, 0.00000, 1772.1, 593.883
6846, 0.00000, 7350.99, 2718.54
6847, 0.00000, 7445.91, 2759.81
6848, 0.00000, 8698.77, 3328.61
6849, 0.00000, 8604.2, 3387.62
6850, 0.00000, 8490.64, 3453.49
6851, 0.00000, 8554.46, 3577.59
6852, 0.00000, 7912.53, 3362.29
6853, 0.00000, 8547.58, 3688.78
6854, 0.00000, 8726.15, 3743.87
6855, 0.00000, 8995.14, 3767.81
6856, 0.00000, 9311.53, 3799.96
6857, 0.00000, 8800.07, 3462.65
6858, 0.00000, 8221.89, 3118.73
6859, 0.00000, 8253.63, 3099.19
6860, 0.00000, 7645.85, 2839.22
6861, 0.00000, 6052.11, 2195.79
6862, 0.00000, 403.316, 111.36
6863, 0.00000, 3245.1, 1112.1
6864, 0.00000, 1634.18, 537.862
6865, 0.00000, 911.505, 286.193
6866, 0.00000, 1406.09, 456.025
6867, 0.00000, 1993.99, 668.219
6868, 0.00000, 1121.36, 360.209
6869, 0.00000, 1714.86, 567.193
6870, 0.00000, 7444.88, 2752.72
6871, 0.00000, 6148.21, 2226.39
6872, 0.00000, 7453.59, 2801.21
6873, 0.00000, 7196.25, 2796.74
6874, 0.00000, 6981.62, 2823.05
6875, 0.00000, 7006.25, 2905.43
6876, 0.00000, 6891.69, 2951.34
6877, 0.00000, 6826.52, 2960.31
6878, 0.00000, 6403.55, 2738.62
6879, 0.00000, 6502.38, 2747.35
6880, 0.00000, 6753.99, 2718.41
6881, 0.00000, 7058.5, 2741.58
6882, 0.00000, 66.5544, 33.2985
6883, 0.00000, 192.586, 40.8185
6884, 0.00000, 197.932, 42.5208
6885, 0.00000, 1215.89, 391.187
6886, 0.00000, 583.746, 172.12
6887, 0.00000, 406.214, 112.142
6888, 0.00000, 305.414, 81.6106
6889, 0.00000, 792.762, 246.98
6890, 0.00000, 1064.06, 336.819
6891, 0.00000, 478.661, 137.789
6892, 0.00000, 432.766, 124.077
6893, 0.00000, 429.703, 121.877
6894, 0.00000, 739.593, 226.403
6895, 0.00000, 1084.4, 345.897
6896, 0.00000, 1947.02, 681.393
6897, 0.00000, 4157, 1568.78
6898, 0.00000, 5204.59, 2070.63
6899, 0.00000, 2785.57, 1232.63
6900, 0.00000, 4101.01, 1764.43
6901, 0.00000, 5139.77, 2169.29
6902, 0.00000, 5969.57, 2473.48
6903, 0.00000, 5308.75, 2180.44
6904, 0.00000, 5048.88, 2008.58
6905, 0.00000, 4613.46, 1739.43
6906, 0.00000, 2336.91, 816.107
6907, 0.00000, 611.256, 183.309
6908, 0.00000, 381.652, 107.177
6909, 0.00000, 215.129, 50.2813
6910, 0.00000, 197.546, 42.8142
6911, 0.00000, 179.637, 38.8851
6912, 0.00000, 190.891, 41.3969
6913, 0.00000, 222.728, 53.616
6914, 0.00000, 225.015, 54.9765
6915, 0.00000, 410.534, 116.296
6916, 0.00000, 254.15, 62.9482
6917, 0.00000, 664.48, 204.009
6918, 0.00000, 7172.93, 2644.01
6919, 0.00000, 7426.2, 2751.72
6920, 0.00000, 7913.57, 2987.75
6921, 0.00000, 7901.05, 3070.85
6922, 0.00000, 8017.37, 3207.36
6923, 0.00000, 8317.12, 3432.05
6924, 0.00000, 7999.26, 3356.49
6925, 0.00000, 9036.74, 3768.21
6926, 0.00000, 9124.27, 3826.14
6927, 0.00000, 9280.44, 3848.7
6928, 0.00000, 9474.25, 3839.95
6929, 0.00000, 8707.87, 3398.96
6930, 0.00000, 7959.87, 2999.52
6931, 0.00000, 8003.12, 2991.74
6932, 0.00000, 7570.61, 2809.47
6933, 0.00000, 7210.29, 2663.21
6934, 0.00000, 189.333, 39.7733
6935, 0.00000, 3412.98, 1177.21
6936, 0.00000, 466.474, 140.072
6937, 0.00000, 1630.61, 534.269
6938, 0.00000, 2925.7, 1001.35
6939, 0.00000, 804.258, 248.626
6940, 0.00000, 2136.12, 720.748
6941, 0.00000, 1692, 556.161
6942, 0.00000, 6698.34, 2452.79
6943, 0.00000, 7427.71, 2751.65
6944, 0.00000, 8730.71, 3340.27
6945, 0.00000, 9002.9, 3563.82
6946, 0.00000, 9062.47, 3725.3
6947, 0.00000, 9187.02, 3883.28
6948, 0.00000, 8618.21, 3688.69
6949, 0.00000, 9625.19, 4103.09
6950, 0.00000, 9825.86, 4154.5
6951, 0.00000, 9931.23, 4170.1
6952, 0.00000, 10206.3, 4159.99
6953, 0.00000, 9299.81, 3665.18
6954, 0.00000, 8350.6, 3167.59
6955, 0.00000, 8362.47, 3144.79
6956, 0.00000, 7783.5, 2899.82
6957, 0.00000, 7990.79, 2987.54
6958, 0.00000, 240.925, 56.9295
6959, 0.00000, 4126.51, 1444.23
6960, 0.00000, 1215.59, 390.309
6961, 0.00000, 2252.35, 761.144
6962, 0.00000, 1574.1, 515.984
6963, 0.00000, 2148.88, 717.86
6964, 0.00000, 1978.35, 655.648
6965, 0.00000, 1627.33, 533.979
6966, 0.00000, 7272.75, 2692.48
6967, 0.00000, 7433.14, 2754.39
6968, 0.00000, 9032.6, 3470.3
6969, 0.00000, 9338.29, 3712.06
6970, 0.00000, 9561.47, 3901.05
6971, 0.00000, 9829.24, 4099.6
6972, 0.00000, 9293.71, 3919.43
6973, 0.00000, 10314.4, 4401.92
6974, 0.00000, 10674.6, 4508.09
6975, 0.00000, 10805.9, 4531.23
6976, 0.00000, 10785.9, 4450.24
6977, 0.00000, 9671.29, 3851.11
6978, 0.00000, 8529.82, 3244.86
6979, 0.00000, 8522.2, 3213.48
6980, 0.00000, 7890.84, 2945.39
6981, 0.00000, 8340.73, 3137.62
6982, 0.00000, 1350.93, 438.713
6983, 0.00000, 3096.52, 1078.34
6984, 0.00000, 2891.63, 989.161
6985, 0.00000, 1156.83, 376.341
6986, 0.00000, 2688.44, 907.508
6987, 0.00000, 1418.4, 466.074
6988, 0.00000, 2696.77, 911.079
6989, 0.00000, 1718.48, 568.346
6990, 0.00000, 7338.25, 2717.78
6991, 0.00000, 7455.79, 2763.04
6992, 0.00000, 9179.73, 3532.72
6993, 0.00000, 9550.44, 3806.51
6994, 0.00000, 9841.35, 4039.85
6995, 0.00000, 10299.2, 4326.71
6996, 0.00000, 9784.66, 4143.92
6997, 0.00000, 10756.3, 4599.33
6998, 0.00000, 10812.3, 4585.02
6999, 0.00000, 10771.5, 4506.12
7000, 0.00000, 10798.8, 4429.8
7001, 0.00000, 9704.74, 3843.12
7002, 0.00000, 8568.69, 3256.96
7003, 0.00000, 8534.76, 3218.84
7004, 0.00000, 7892.96, 2946.27
7005, 0.00000, 8370.85, 3147.42
7006, 0.00000, 1621.69, 536.193
7007, 0.00000, 3130.13, 1090.07
7008, 0.00000, 1817.64, 601.906
7009, 0.00000, 2676.61, 916.136
7010, 0.00000, 2066.47, 686.907
7011, 0.00000, 1797.52, 597.558
7012, 0.00000, 2680.06, 905.331
7013, 0.00000, 1441.28, 470.461
7014, 0.00000, 6817.54, 2508.56
7015, 0.00000, 7449.44, 2760.73
7016, 0.00000, 8972.62, 3442.43
7017, 0.00000, 8997.62, 3558.78
7018, 0.00000, 8913.26, 3640.86
7019, 0.00000, 8859.85, 3718.98
7020, 0.00000, 8269.85, 3502.16
7021, 0.00000, 9104.73, 3886.07
7022, 0.00000, 9287.46, 3957.77
7023, 0.00000, 9475.35, 3971.69
7024, 0.00000, 9689.89, 3974.81
7025, 0.00000, 9108.64, 3594.04
7026, 0.00000, 8389.81, 3181.59
7027, 0.00000, 8392.8, 3158.15
7028, 0.00000, 7687.89, 2861.14
7029, 0.00000, 6730.83, 2466.67
7030, 0.00000, 264.077, 64.6039
7031, 0.00000, 3804.54, 1321.63
7032, 0.00000, 1074.36, 341.51
7033, 0.00000, 1964.39, 655.963
7034, 0.00000, 1683.01, 553.092
7035, 0.00000, 2667.03, 902.499
7036, 0.00000, 1218.3, 392.08
7037, 0.00000, 1823.92, 601.222
7038, 0.00000, 6934.57, 2551.98
7039, 0.00000, 5459.72, 1956.61
7040, 0.00000, 7510.33, 2815.06
7041, 0.00000, 7237.39, 2804.4
7042, 0.00000, 6942.71, 2797.82
7043, 0.00000, 6685.34, 2799.17
7044, 0.00000, 6612.34, 2807.26
7045, 0.00000, 6712.53, 2873.99
7046, 0.00000, 6424.13, 2731.68
7047, 0.00000, 6577.12, 2739.75
7048, 0.00000, 6817.15, 2718.01
7049, 0.00000, 7185.4, 2758.83
7050, 0.00000, 108.866, 33.0381
7051, 0.00000, 191.248, 40.3345
7052, 0.00000, 198.457, 42.7065
7053, 0.00000, 1289.39, 417.151
7054, 0.00000, 686.737, 206.289
7055, 0.00000, 204.511, 46.1265
7056, 0.00000, 759.384, 234.313
7057, 0.00000, 1033.8, 327.857
7058, 0.00000, 400.55, 111.813
7059, 0.00000, 540.344, 160.32
7060, 0.00000, 813.241, 250.613
7061, 0.00000, 767.596, 237.875
7062, 0.00000, 644.301, 193.234
7063, 0.00000, 335.481, 89.3831
7064, 0.00000, 926.675, 319.458
7065, 0.00000, 321.921, 227.239
7066, 0.00000, 119.823, 263.209
7067, 0.00000, 279.956, 401.563
7068, 0.00000, 2341.28, 1182.87
7069, 0.00000, 4095.58, 1837.16
7070, 0.00000, 3336.91, 1546.49
7071, 0.00000, 5035.9, 2096.98
7072, 0.00000, 4982.6, 1960.92
7073, 0.00000, 3090.8, 1157.37
7074, 0.00000, 312.706, 98.0449
7075, 0.00000, 188.701, 40.9854
7076, 0.00000, 200.377, 43.6014
7077, 0.00000, 209.926, 47.7679
7078, 0.00000, 352.943, 98.5685
7079, 0.00000, 275.4, 69.446
7080, 0.00000, 358.022, 97.8202
7081, 0.00000, 1045.5, 333.766
7082, 0.00000, 485.147, 140.812
7083, 0.00000, 688.641, 210.842
7084, 0.00000, 677.668, 206.136
7085, 0.00000, 1360.64, 439.46
7086, 0.00000, 7234.37, 2668.21
7087, 0.00000, 7419.06, 2749.06
7088, 0.00000, 8102.46, 3052.31
7089, 0.00000, 8206.18, 3167.7
7090, 0.00000, 8396.85, 3324.99
7091, 0.00000, 8560.44, 3454.71
7092, 0.00000, 8121.31, 3318.67
7093, 0.00000, 8938.94, 3693.44
7094, 0.00000, 9014.53, 3721.29
7095, 0.00000, 9044.08, 3679.94
7096, 0.00000, 9332.42, 3715.83
7097, 0.00000, 8645.75, 3352.82
7098, 0.00000, 8026.59, 3016.03
7099, 0.00000, 8029.06, 3003.22
7100, 0.00000, 7268, 2687.65
7101, 0.00000, 6059.98, 2192.96
7102, 0.00000, 205.272, 45.0439
7103, 0.00000, 3535.08, 1220.48
7104, 0.00000, 1246.15, 403.924
7105, 0.00000, 1999.42, 666.563
7106, 0.00000, 1700.68, 557.143
7107, 0.00000, 1838.28, 609.529
7108, 0.00000, 2075.99, 689.486
7109, 0.00000, 1703.14, 561.479
7110, 0.00000, 7238.82, 2669.01
7111, 0.00000, 7435.61, 2755.5
7112, 0.00000, 8623.88, 3280.93
7113, 0.00000, 8701, 3402.99
7114, 0.00000, 8902.16, 3570
7115, 0.00000, 9171.7, 3775.25
7116, 0.00000, 8754.76, 3620.16
7117, 0.00000, 9692.79, 4020.11
7118, 0.00000, 9776.9, 4069.24
7119, 0.00000, 9888.32, 4073.41
7120, 0.00000, 9946.19, 4036.55
7121, 0.00000, 9060.48, 3550.43
7122, 0.00000, 8304.68, 3135.46
7123, 0.00000, 8283.21, 3111.52
7124, 0.00000, 7415.09, 2750.77
7125, 0.00000, 6890.66, 2526.84
7126, 0.00000, 232.594, 54.152
7127, 0.00000, 3740.56, 1293.93
7128, 0.00000, 1219.54, 392.413
7129, 0.00000, 1755.54, 580.238
7130, 0.00000, 1933.35, 637.968
7131, 0.00000, 1977.56, 659.114
7132, 0.00000, 1905.67, 631.17
7133, 0.00000, 1609.96, 533.292
7134, 0.00000, 7128.27, 2626.97
7135, 0.00000, 7445.99, 2759.71
7136, 0.00000, 8823.05, 3367.95
7137, 0.00000, 8989.33, 3541.67
7138, 0.00000, 9192.69, 3726.29
7139, 0.00000, 9405.67, 3922.55
7140, 0.00000, 8831.93, 3701.79
7141, 0.00000, 9636.69, 4075.42
7142, 0.00000, 9800.63, 4131.15
7143, 0.00000, 9975.14, 4137.37
7144, 0.00000, 9938.61, 4045.36
7145, 0.00000, 9087.43, 3559.9
7146, 0.00000, 8389.32, 3171.34
7147, 0.00000, 8351.53, 3140.73
7148, 0.00000, 7459.96, 2769.46
7149, 0.00000, 7213.34, 2659.35
7150, 0.00000, 173.499, 34.5367
7151, 0.00000, 3778.53, 1310.61
7152, 0.00000, 1203.97, 388.214
7153, 0.00000, 2140.15, 716.879
7154, 0.00000, 1924.81, 637.577
7155, 0.00000, 2307.71, 776.305
7156, 0.00000, 1432.25, 463.575
7157, 0.00000, 2736.82, 928.671
7158, 0.00000, 6936.85, 2548.87
7159, 0.00000, 7450.83, 2761.75
7160, 0.00000, 8874.44, 3386.77
7161, 0.00000, 9106.67, 3567.55
7162, 0.00000, 9262.17, 3713.59
7163, 0.00000, 9210.8, 3787.05
7164, 0.00000, 8522.22, 3561.81
7165, 0.00000, 9546.54, 4033.44
7166, 0.00000, 9814.64, 4122.72
7167, 0.00000, 9985.87, 4141.7
7168, 0.00000, 10192, 4116.7
7169, 0.00000, 9267.13, 3619.23
7170, 0.00000, 8427.9, 3182.41
7171, 0.00000, 8376.41, 3151.39
7172, 0.00000, 7740.02, 2880.11
7173, 0.00000, 7065.59, 2606.32
7174, 0.00000, 236.204, 55.359
7175, 0.00000, 4047.17, 1408.83
7176, 0.00000, 764.333, 239.358
7177, 0.00000, 2263.05, 761.273
7178, 0.00000, 2329.29, 782.389
7179, 0.00000, 2311.56, 781.165
7180, 0.00000, 1367.23, 439.64
7181, 0.00000, 2603.78, 881.843
7182, 0.00000, 7357.64, 2718.78
7183, 0.00000, 7456.36, 2764.05
7184, 0.00000, 8935.19, 3409.1
7185, 0.00000, 9201.45, 3594.11
7186, 0.00000, 9465.96, 3779.48
7187, 0.00000, 9642.66, 3940.86
7188, 0.00000, 9164.51, 3756.52
7189, 0.00000, 10124.6, 4184.89
7190, 0.00000, 10202.2, 4220.63
7191, 0.00000, 10337.3, 4214.73
7192, 0.00000, 10305.2, 4159.87
7193, 0.00000, 9303.66, 3644.29
7194, 0.00000, 8446.85, 3190.93
7195, 0.00000, 8388.53, 3156.56
7196, 0.00000, 7742.53, 2882.26
7197, 0.00000, 7179.23, 2649.31
7198, 0.00000, 227.586, 52.4999
7199, 0.00000, 3923.09, 1364.4
7200, 0.00000, 789.167, 244.014
7201, 0.00000, 2175.28, 730.043
7202, 0.00000, 1842.18, 609.922
7203, 0.00000, 2265.57, 761.557
7204, 0.00000, 1180.41, 380.313
7205, 0.00000, 1677.94, 552.686
7206, 0.00000, 7591.41, 2818.36
7207, 0.00000, 5346.91, 1913.07
7208, 0.00000, 7553.47, 2821.52
7209, 0.00000, 7455.03, 2839.12
7210, 0.00000, 7312.27, 2855.56
7211, 0.00000, 7163.76, 2895.15
7212, 0.00000, 7136.37, 2942.07
7213, 0.00000, 7113.34, 2964.39
7214, 0.00000, 6684.9, 2761.82
7215, 0.00000, 6865.24, 2771.49
7216, 0.00000, 6958.82, 2749.99
7217, 0.00000, 7273.99, 2781.9
7218, 0.00000, 141.559, 33.1984
7219, 0.00000, 289.681, 73.1351
7220, 0.00000, 1659.39, 549.981
7221, 0.00000, 1466.26, 479.994
7222, 0.00000, 755.804, 232.085
7223, 0.00000, 688.697, 208.841
7224, 0.00000, 413.944, 118.208
7225, 0.00000, 865.215, 271.541
7226, 0.00000, 821.648, 253.432
7227, 0.00000, 426.526, 121.9
7228, 0.00000, 718.027, 221.489
7229, 0.00000, 964.507, 307.894
7230, 0.00000, 377.471, 105.445
7231, 0.00000, 798.59, 246.099
7232, 0.00000, 3570.2, 1252.86
7233, 0.00000, 4473.9, 1699.58
7234, 0.00000, 4860.24, 1950.58
7235, 0.00000, 5967.78, 2479.12
7236, 0.00000, 5054.91, 2156.81
7237, 0.00000, 4900.09, 2122.31
7238, 0.00000, 4115.14, 1790.16
7239, 0.00000, 5009.51, 2066.92
7240, 0.00000, 6276.71, 2478.46
7241, 0.00000, 5737.98, 2142.79
7242, 0.00000, 2670.5, 915.082
7243, 0.00000, 1903.47, 628.152
7244, 0.00000, 1212.36, 390.577
7245, 0.00000, 1102.4, 354.061
7246, 0.00000, 672.723, 204.167
7247, 0.00000, 285.31, 72.801
7248, 0.00000, 300.312, 79.8139
7249, 0.00000, 616.18, 185.874
7250, 0.00000, 187.248, 41.2296
7251, 0.00000, 234.03, 56.6869
7252, 0.00000, 281.458, 72.8948
7253, 0.00000, 554.124, 165.421
7254, 0.00000, 7105.45, 2614.24
7255, 0.00000, 7424.95, 2751.29
7256, 0.00000, 7841.15, 2937.7
7257, 0.00000, 7780.58, 2995.04
7258, 0.00000, 7813.72, 3089.09
7259, 0.00000, 8053.39, 3264.19
7260, 0.00000, 7700.14, 3158.78
7261, 0.00000, 8619.17, 3561.95
7262, 0.00000, 8808.07, 3629.69
7263, 0.00000, 8950.83, 3640.63
7264, 0.00000, 9070.03, 3629.04
7265, 0.00000, 8428.65, 3263.28
7266, 0.00000, 7891.24, 2951.57
7267, 0.00000, 7890.94, 2944.44
7268, 0.00000, 7197.16, 2659.23
7269, 0.00000, 5925.63, 2140.12
7270, 0.00000, 205.835, 45.2279
7271, 0.00000, 2238.32, 754.469
7272, 0.00000, 1520.36, 504.709
7273, 0.00000, 1557.81, 509.776
7274, 0.00000, 1867.46, 618.843
7275, 0.00000, 1323.96, 429.394
7276, 0.00000, 766.054, 237.294
7277, 0.00000, 2392.03, 810.309
7278, 0.00000, 7507.35, 2783.11
7279, 0.00000, 7437.49, 2756.12
7280, 0.00000, 8604.13, 3261.11
7281, 0.00000, 8652.33, 3355.91
7282, 0.00000, 8594.43, 3425.26
7283, 0.00000, 8669.07, 3549.73
7284, 0.00000, 8352.51, 3439.31
7285, 0.00000, 9229.06, 3827.1
7286, 0.00000, 9167.4, 3784.42
7287, 0.00000, 9294.03, 3802.6
7288, 0.00000, 9517.51, 3820.02
7289, 0.00000, 8919.42, 3465.03
7290, 0.00000, 8289.19, 3114.92
7291, 0.00000, 8224.58, 3086.25
7292, 0.00000, 7368.12, 2729.83
7293, 0.00000, 6404.15, 2329.26
7294, 0.00000, 235.813, 55.1964
7295, 0.00000, 3919.42, 1364.47
7296, 0.00000, 1379.02, 446.555
7297, 0.00000, 1883.92, 628.246
7298, 0.00000, 2001.62, 666.563
7299, 0.00000, 2412.78, 816.1
7300, 0.00000, 1627.32, 537.436
7301, 0.00000, 2073.31, 693.481
7302, 0.00000, 7198.2, 2652.44
7303, 0.00000, 7444.57, 2759.15
7304, 0.00000, 8763.76, 3330.62
7305, 0.00000, 8747.04, 3411.77
7306, 0.00000, 8725.33, 3488.15
7307, 0.00000, 8699.96, 3563.4
7308, 0.00000, 8066.46, 3341.59
7309, 0.00000, 8697.91, 3672.18
7310, 0.00000, 8881.9, 3710.63
7311, 0.00000, 9102.22, 3746.66
7312, 0.00000, 9422.06, 3786.31
7313, 0.00000, 8919.72, 3468.37
7314, 0.00000, 8328.84, 3130.87
7315, 0.00000, 8258.44, 3100.85
7316, 0.00000, 7531.02, 2795.25
7317, 0.00000, 5822.6, 2105.77
7318, 0.00000, 434.534, 121.756
7319, 0.00000, 3413.81, 1174.28
7320, 0.00000, 1996.42, 666.838
7321, 0.00000, 1890.96, 627.01
7322, 0.00000, 1838.09, 611.969
7323, 0.00000, 2224.51, 744.296
7324, 0.00000, 1386.3, 447.272
7325, 0.00000, 1694.07, 558.235
7326, 0.00000, 6969.9, 2561.51
7327, 0.00000, 7448.01, 2760.71
7328, 0.00000, 8772.74, 3332.88
7329, 0.00000, 8762.19, 3415.24
7330, 0.00000, 8858.96, 3546.27
7331, 0.00000, 8982.3, 3688.94
7332, 0.00000, 8448.82, 3531.13
7333, 0.00000, 9399.21, 3936.37
7334, 0.00000, 9561.74, 3988
