hour, t(sec), P1 (kW), Q1 (kvar)
174, 0.00000, 511.598, 149.711
174, 900.00000, 517.027, 151.755
174, 1800.00000, 472.34, 136.309
174, 2700.00000, 547.438, 161.648
175, 0.00000, 507.354, 147.226
175, 900.00000, 536.467, 157.507
175, 1800.00000, 621.208, 187.251
175, 2700.00000, 659.429, 199.387
176, 0.00000, 645.729, 195.127
176, 900.00000, 493.554, 142.929
176, 1800.00000, 595.141, 177.642
176, 2700.00000, 556.756, 164.915
177, 0.00000, 597.85, 179.723
177, 900.00000, 768.93, 237.793
177, 1800.00000, 637.121, 192.741
177, 2700.00000, 965.476, 302.699
178, 0.00000, 2218.86, 738.758
178, 900.00000, 3856.86, 1336.89
178, 1800.00000, 5199.56, 1851.03
178, 2700.00000, 4776.55, 1683.96
179, 0.00000, 4301.66, 1500.45
179, 900.00000, 4334.96, 1514.35
179, 1800.00000, 4068.54, 1412.89
179, 2700.00000, 5212.63, 1852.87
180, 0.00000, 4532.12, 1591.27
180, 900.00000, 3560.93, 1228.73
180, 1800.00000, 3946.23, 1370.44
180, 2700.00000, 3028.25, 1032.35
181, 0.00000, 4111.57, 1433.52
181, 900.00000, 4464.47, 1568.12
181, 1800.00000, 4616.7, 1623.2
181, 2700.00000, 5045.02, 1787.01
182, 0.00000, 3708.01, 1278.86
182, 900.00000, 3962.55, 1374.89
182, 1800.00000, 3665.52, 1266.1
182, 2700.00000, 3578.54, 1236.31
183, 0.00000, 3859.54, 1337.37
183, 900.00000, 3320.12, 1137.04
183, 1800.00000, 3602.98, 1240.01
183, 2700.00000, 3214.2, 1103.22
184, 0.00000, 3365.58, 1155.13
184, 900.00000, 2842.96, 967.13
184, 1800.00000, 2135.8, 713.854
184, 2700.00000, 1563.26, 510.224
185, 0.00000, 570.754, 168.896
185, 900.00000, 451.44, 128.494
185, 1800.00000, 351.516, 94.5926
185, 2700.00000, 189.688, 40.4583
186, 0.00000, 188.738, 40.2357
186, 900.00000, 188.083, 40.0607
186, 1800.00000, 188.335, 40.1047
186, 2700.00000, 189.344, 40.3316
187, 0.00000, 191.9, 40.9162
187, 900.00000, 189.007, 40.2564
187, 1800.00000, 180.715, 38.4085
187, 2700.00000, 178.019, 37.8042
188, 0.00000, 216.903, 50.6422
188, 900.00000, 214.379, 49.7923
188, 1800.00000, 226.655, 53.1833
188, 2700.00000, 226.736, 53.3507
189, 0.00000, 276.538, 70.2405
189, 900.00000, 356.003, 97.3016
189, 1800.00000, 373.076, 103.289
189, 2700.00000, 445.771, 127.138
190, 0.00000, 345.388, 93.4621
190, 900.00000, 295.965, 77.465
190, 1800.00000, 413.979, 117.347
190, 2700.00000, 405.376, 114.021
191, 0.00000, 353.15, 96.2205
191, 900.00000, 353.058, 96.5251
191, 1800.00000, 197.402, 44.2545
191, 2700.00000, 179.994, 38.4563
192, 0.00000, 177.744, 37.5058
192, 900.00000, 236.648, 56.379
192, 1800.00000, 613.67, 183.39
192, 2700.00000, 876.842, 274.36
193, 0.00000, 922.525, 290.526
193, 900.00000, 934.751, 294.85
193, 1800.00000, 450.25, 130.034
193, 2700.00000, 520.815, 152.878
194, 0.00000, 525.272, 154.119
194, 900.00000, 511.456, 148.956
194, 1800.00000, 516.894, 150.846
194, 2700.00000, 262.878, 65.8016
195, 0.00000, 227.115, 53.8139
195, 900.00000, 237.937, 57.74
195, 1800.00000, 304.959, 80.2442
195, 2700.00000, 494.381, 145.188
196, 0.00000, 623.045, 190.129
196, 900.00000, 827.685, 260.319
196, 1800.00000, 826.241, 259.471
196, 2700.00000, 1000.76, 317.408
197, 0.00000, 876.944, 276.105
197, 900.00000, 742.958, 227.213
197, 1800.00000, 860.964, 267.431
197, 2700.00000, 520.913, 151.382
198, 0.00000, 502.076, 145.441
198, 900.00000, 10345.1, 4004.91
198, 1800.00000, 7935.05, 2958.11
198, 2700.00000, 7674.29, 2848.44
199, 0.00000, 7621.99, 2827.21
199, 900.00000, 7631.08, 2839.2
199, 1800.00000, 7605.86, 2828.41
199, 2700.00000, 7600.04, 2826.02
200, 0.00000, 7585.41, 2819.83
200, 900.00000, 7718.77, 2871.45
200, 1800.00000, 7888.3, 2943.25
200, 2700.00000, 7937.9, 2964.51
201, 0.00000, 8035.29, 3005.49
201, 900.00000, 8088.44, 3028.11
201, 1800.00000, 8153.3, 3055.46
201, 2700.00000, 8225.03, 3085.71
202, 0.00000, 8295.56, 3115.8
202, 900.00000, 8377.32, 3150.91
202, 1800.00000, 8462.72, 3187.52
202, 2700.00000, 8559.99, 3229.3
203, 0.00000, 8691.46, 3285.45
203, 900.00000, 8793.44, 3329.41
203, 1800.00000, 8881.32, 3367.44
203, 2700.00000, 8964.53, 3403.47
204, 0.00000, 9064, 3446.4
204, 900.00000, 8591.71, 3241.94
204, 1800.00000, 8626.43, 3256.69
204, 2700.00000, 8683.79, 3281.36
205, 0.00000, 8737.76, 3304.59
205, 900.00000, 9357.46, 3574.28
205, 1800.00000, 9456.58, 3618.18
205, 2700.00000, 9503.32, 3638.79
206, 0.00000, 9536.1, 3653.17
206, 900.00000, 9564.96, 3666.05
206, 1800.00000, 9584.43, 3674.74
206, 2700.00000, 9592.76, 3678.51
207, 0.00000, 9591.12, 3677.92
207, 900.00000, 9579.85, 3673.12
207, 1800.00000, 9562.01, 3665.45
207, 2700.00000, 9527.77, 3650.6
208, 0.00000, 9484.49, 3631.81
208, 900.00000, 9455.17, 3618.97
208, 1800.00000, 9393.85, 3592.49
208, 2700.00000, 9351.14, 3574.04
209, 0.00000, 9322.06, 3561.38
209, 900.00000, 8693.45, 3286.93
209, 1800.00000, 8653.57, 3269.62
209, 2700.00000, 8655.32, 3270.43
210, 0.00000, 8659.9, 3272.48
210, 900.00000, 7984.19, 2984.79
210, 1800.00000, 7947.94, 2969.44
210, 2700.00000, 7925.4, 2960.3
211, 0.00000, 7918.06, 2957.22
211, 900.00000, 7911.77, 2954.58
211, 1800.00000, 7904.55, 2951.55
211, 2700.00000, 7897.9, 2948.75
212, 0.00000, 7891.88, 2946.22
212, 900.00000, 5263.52, 1868.85
212, 1800.00000, 6573.46, 2390.16
212, 2700.00000, 6539.43, 2386.07
213, 0.00000, 7141.89, 2632.33
213, 900.00000, 1243.38, 407.909
213, 1800.00000, 8687.25, 3282.5
213, 2700.00000, 7153.8, 2623.85
214, 0.00000, 6503.54, 2375.89
214, 900.00000, 6197.92, 2257
214, 1800.00000, 154.367, 39.8384
214, 2700.00000, 96.2097, 17.4233
215, 0.00000, 178.764, 36.1424
215, 900.00000, 208.061, 45.8602
215, 1800.00000, 283.43, 71.3371
215, 2700.00000, 674.399, 203.265
216, 0.00000, 2274.96, 761.371
216, 900.00000, 2942.75, 1001.17
216, 1800.00000, 3072.28, 1049.34
216, 2700.00000, 2707.62, 914.61
217, 0.00000, 1227.74, 391.724
217, 900.00000, 865.401, 268.729
217, 1800.00000, 772.095, 239.825
217, 2700.00000, 964.575, 307.934
218, 0.00000, 1284.67, 421.123
218, 900.00000, 1962.91, 656.957
218, 1800.00000, 2703.68, 918.218
218, 2700.00000, 2212.42, 737.644
219, 0.00000, 1932.65, 636.922
219, 900.00000, 1312.58, 422.064
219, 1800.00000, 728.136, 224.473
219, 2700.00000, 510.29, 151.593
220, 0.00000, 746.709, 232.689
220, 900.00000, 1222.16, 394.566
220, 1800.00000, 1459.91, 477.802
220, 2700.00000, 1716.69, 566.69
221, 0.00000, 1544.29, 504.479
221, 900.00000, 1726.36, 566.948
221, 1800.00000, 1640.55, 534.656
221, 2700.00000, 1585.49, 516.854
222, 0.00000, 1566.87, 509.885
222, 900.00000, 9841.79, 3787.79
222, 1800.00000, 7803.3, 2903.54
222, 2700.00000, 7211.59, 2656.6
223, 0.00000, 6947.9, 2549.81
223, 900.00000, 7496.76, 2781.81
223, 1800.00000, 7429.06, 2753.14
223, 2700.00000, 7428.7, 2752.94
224, 0.00000, 7422.59, 2750.36
224, 900.00000, 8097.25, 3031.5
224, 1800.00000, 8475.52, 3192.99
224, 2700.00000, 8559.68, 3229.24
225, 0.00000, 8633.26, 3260.96
225, 900.00000, 8697.9, 3289
225, 1800.00000, 8757.9, 3314.85
225, 2700.00000, 8857.62, 3358.33
226, 0.00000, 8963.73, 3404.46
226, 900.00000, 9068.7, 3450.3
226, 1800.00000, 9192.48, 3504.06
226, 2700.00000, 9291.09, 3547.28
227, 0.00000, 9392.73, 3591.73
227, 900.00000, 9493.97, 3636.08
227, 1800.00000, 9598.96, 3682.08
227, 2700.00000, 9694.39, 3724.17
228, 0.00000, 9788.51, 3765.8
228, 900.00000, 9245.59, 3525.81
228, 1800.00000, 9276.51, 3539.13
228, 2700.00000, 9328.52, 3561.84
229, 0.00000, 9376.24, 3582.72
229, 900.00000, 10055.2, 3884.16
229, 1800.00000, 10140.8, 3922.61
229, 2700.00000, 10170.8, 3936.12
230, 0.00000, 10189.2, 3944.42
230, 900.00000, 10201.3, 3950.06
230, 1800.00000, 10209.3, 3953.76
230, 2700.00000, 10206, 3952.42
231, 0.00000, 10196.6, 3948.36
231, 900.00000, 10179.3, 3940.8
231, 1800.00000, 10156.7, 3930.86
231, 2700.00000, 10115.9, 3912.84
232, 0.00000, 10064.7, 3890.27
232, 900.00000, 10032.7, 3875.96
232, 1800.00000, 9978.59, 3852.05
232, 2700.00000, 9905.61, 3820.05
233, 0.00000, 9855.67, 3798.06
233, 900.00000, 9124.59, 3474.64
233, 1800.00000, 9063.47, 3447.74
233, 2700.00000, 9052.52, 3442.98
234, 0.00000, 9052.22, 3442.88
234, 900.00000, 8342.94, 3136.99
234, 1800.00000, 8296.19, 3116.92
234, 2700.00000, 8282.34, 3111.03
235, 0.00000, 8270.86, 3106.12
235, 900.00000, 8252.54, 3098.36
235, 1800.00000, 8240.14, 3093.07
235, 2700.00000, 8214.49, 3082.42
236, 0.00000, 8202.19, 3077.22
236, 900.00000, 5510.02, 1965.41
236, 1800.00000, 6945.71, 2548.53
236, 2700.00000, 6722.72, 2461.66
237, 0.00000, 7095.81, 2613.31
237, 900.00000, 1380.56, 454.311
237, 1800.00000, 8994.04, 3407.93
237, 2700.00000, 7415.69, 2739.11
238, 0.00000, 7088.83, 2615.34
238, 900.00000, 6378.08, 2329.7
238, 1800.00000, 453.031, 137.637
238, 2700.00000, 155.543, 29.891
239, 0.00000, 369.139, 99.5594
239, 900.00000, 1284.84, 415.645
239, 1800.00000, 1647.76, 542.244
239, 2700.00000, 2671.44, 907.81
240, 0.00000, 3041.18, 1036.9
240, 900.00000, 3236.3, 1105.41
240, 1800.00000, 3026.27, 1029.99
240, 2700.00000, 2006.95, 669.231
241, 0.00000, 1624.96, 535.505
241, 900.00000, 1488.99, 491.641
241, 1800.00000, 1754.64, 585.721
241, 2700.00000, 1904.6, 631.987
242, 0.00000, 1720.23, 565.336
242, 900.00000, 1794.45, 589.138
242, 1800.00000, 1678.55, 549.117
242, 2700.00000, 1888.11, 623.16
243, 0.00000, 2028.4, 676.956
243, 900.00000, 1500.96, 496.818
243, 1800.00000, 1728.29, 570.976
243, 2700.00000, 2025.73, 676.25
244, 0.00000, 2139.45, 718.615
244, 900.00000, 1948.33, 644.914
244, 1800.00000, 1946.34, 643.19
244, 2700.00000, 1787.88, 589.835
245, 0.00000, 1819.57, 604.96
245, 900.00000, 1963.02, 656.198
245, 1800.00000, 1246.57, 404.882
245, 2700.00000, 1563.53, 515.623
246, 0.00000, 1679.69, 560.227
246, 900.00000, 9998.97, 3852.97
246, 1800.00000, 7768.38, 2884.43
246, 2700.00000, 6991.48, 2567.61
247, 0.00000, 7129.06, 2622.52
247, 900.00000, 7492.66, 2779.11
247, 1800.00000, 7445.75, 2759.8
247, 2700.00000, 7443.35, 2758.79
248, 0.00000, 7437.11, 2756.11
248, 900.00000, 8275.63, 3107.5
248, 1800.00000, 8657.82, 3271.43
248, 2700.00000, 8710.9, 3294.36
249, 0.00000, 8767.78, 3319.05
249, 900.00000, 8846.75, 3353.37
249, 1800.00000, 8905.27, 3378.71
249, 2700.00000, 8992.5, 3416.83
250, 0.00000, 9094.97, 3461.52
250, 900.00000, 9198.3, 3506.84
250, 1800.00000, 9318.46, 3559.22
250, 2700.00000, 9413.54, 3600.99
251, 0.00000, 9515.55, 3645.65
251, 900.00000, 9614.39, 3689.02
251, 1800.00000, 9713.94, 3732.81
251, 2700.00000, 9806.43, 3773.73
252, 0.00000, 9896.81, 3813.83
252, 900.00000, 9341.62, 3567.73
252, 1800.00000, 9372.48, 3581.06
252, 2700.00000, 9427.79, 3605.28
253, 0.00000, 9477.44, 3627.06
253, 900.00000, 10173.1, 3936.8
253, 1800.00000, 10261.2, 3976.53
253, 2700.00000, 10293.6, 3991.15
254, 0.00000, 10319, 4002.65
254, 900.00000, 10331.7, 4008.56
254, 1800.00000, 10338.8, 4011.85
254, 2700.00000, 10335.2, 4010.37
255, 0.00000, 10325.2, 4006
255, 900.00000, 10303.1, 3996.24
255, 1800.00000, 10276, 3984.32
255, 2700.00000, 10231.9, 3964.75
256, 0.00000, 10176.7, 3940.28
256, 900.00000, 10139.3, 3923.49
256, 1800.00000, 10080.5, 3897.52
256, 2700.00000, 10001.7, 3862.92
257, 0.00000, 9952.65, 3841.23
257, 900.00000, 9212.48, 3513.03
257, 1800.00000, 9148.28, 3484.72
257, 2700.00000, 9133.89, 3478.48
258, 0.00000, 9126.51, 3475.29
258, 900.00000, 8400.74, 3161.72
258, 1800.00000, 8350.37, 3140.09
258, 2700.00000, 8333.74, 3133.02
259, 0.00000, 8317.09, 3125.93
259, 900.00000, 8297.29, 3117.53
259, 1800.00000, 8282.2, 3111.11
259, 2700.00000, 8267.93, 3105.03
260, 0.00000, 8253.87, 3099.05
260, 900.00000, 5547.5, 1980
260, 1800.00000, 7067.17, 2596.85
260, 2700.00000, 6754.52, 2474.07
261, 0.00000, 7574.59, 2808.22
261, 900.00000, 1703.06, 565.177
261, 1800.00000, 8760.65, 3304.97
261, 2700.00000, 7527.86, 2784.34
262, 0.00000, 6715.64, 2463.13
262, 900.00000, 6233.27, 2270.96
262, 1800.00000, 628.756, 196.709
262, 2700.00000, 152.928, 29.271
263, 0.00000, 402.298, 110.908
263, 900.00000, 1378.66, 448.397
263, 1800.00000, 1799.4, 595.124
263, 2700.00000, 2860.66, 974.899
264, 0.00000, 2929.54, 995.888
264, 900.00000, 3167.63, 1080.06
264, 1800.00000, 2779.02, 941.54
264, 2700.00000, 2134.17, 711.842
265, 0.00000, 1900.34, 628.766
265, 900.00000, 1691.31, 557.748
265, 1800.00000, 1860.53, 621.11
265, 2700.00000, 2387.11, 805.552
266, 0.00000, 1941.87, 644.489
266, 900.00000, 1678.39, 552.938
266, 1800.00000, 1348.31, 432.275
266, 2700.00000, 1117.71, 352.776
267, 0.00000, 1235.59, 394.343
267, 900.00000, 2149.75, 717.869
267, 1800.00000, 2889.46, 986.511
267, 2700.00000, 2817.52, 963.077
268, 0.00000, 2412.92, 811.526
268, 900.00000, 1851.39, 612.912
268, 1800.00000, 1645.64, 542.654
268, 2700.00000, 1720.98, 566.796
269, 0.00000, 1704.3, 559.825
269, 900.00000, 1658.48, 543.892
269, 1800.00000, 1748.09, 582.91
269, 2700.00000, 1561.51, 512.338
270, 0.00000, 1532.9, 504.539
270, 900.00000, 10014.4, 3865.65
270, 1800.00000, 7757.42, 2879.5
270, 2700.00000, 7250.78, 2672.04
271, 0.00000, 7116.61, 2613.51
271, 900.00000, 7502.05, 2783.39
271, 1800.00000, 7450.04, 2761.52
271, 2700.00000, 7445.94, 2759.83
272, 0.00000, 7443.02, 2758.58
272, 900.00000, 8331.19, 3131.52
272, 1800.00000, 8694.48, 3287.52
272, 2700.00000, 8749.18, 3311.12
273, 0.00000, 8802.62, 3334.32
273, 900.00000, 8889.14, 3371.99
273, 1800.00000, 8941.89, 3394.82
273, 2700.00000, 9026, 3431.62
274, 0.00000, 9133.43, 3478.58
274, 900.00000, 9227.66, 3519.97
274, 1800.00000, 9326.98, 3563.5
274, 2700.00000, 9442.73, 3614.02
275, 0.00000, 9536.95, 3655.41
275, 900.00000, 9637.05, 3699.25
275, 1800.00000, 9731.05, 3740.63
275, 2700.00000, 9819.12, 3779.6
276, 0.00000, 9906.89, 3818.52
276, 900.00000, 9346.49, 3570.03
276, 1800.00000, 9376.58, 3583
276, 2700.00000, 9430.45, 3606.6
277, 0.00000, 9478.73, 3627.83
277, 900.00000, 10155, 3929.25
277, 1800.00000, 10242.8, 3968.82
277, 2700.00000, 10278.1, 3984.71
278, 0.00000, 10306.8, 3997.7
278, 900.00000, 10346.3, 4015.4
278, 1800.00000, 10361.1, 4022.15
278, 2700.00000, 10364.1, 4023.64
279, 0.00000, 10361.3, 4022.45
279, 900.00000, 10348.9, 4017.02
279, 1800.00000, 10328.9, 4008.19
279, 2700.00000, 10287.9, 3990
280, 0.00000, 10239.6, 3968.58
280, 900.00000, 10207.8, 3954.31
280, 1800.00000, 10156.3, 3931.44
280, 2700.00000, 10075.8, 3895.95
281, 0.00000, 10022.6, 3872.44
281, 900.00000, 9266.82, 3536.78
281, 1800.00000, 9199.26, 3506.91
281, 2700.00000, 9184.53, 3500.47
282, 0.00000, 9178.13, 3497.68
282, 900.00000, 8462.16, 3187.49
282, 1800.00000, 8396.29, 3159.44
282, 2700.00000, 8382.38, 3153.49
283, 0.00000, 8365.69, 3146.36
283, 900.00000, 8346.51, 3138.2
283, 1800.00000, 8333.09, 3132.46
283, 2700.00000, 8319.64, 3126.71
284, 0.00000, 8305.56, 3120.72
284, 900.00000, 5598.38, 1999.95
284, 1800.00000, 7106.27, 2611.66
284, 2700.00000, 6941.52, 2547.58
285, 0.00000, 7594.87, 2817.37
285, 900.00000, 1689.56, 562.146
285, 1800.00000, 8795.57, 3320.72
285, 2700.00000, 7409.57, 2739.09
286, 0.00000, 6748.75, 2474.48
286, 900.00000, 6231.65, 2268.67
286, 1800.00000, 616.01, 192.521
286, 2700.00000, 147.199, 28.0298
287, 0.00000, 409.485, 113.345
287, 900.00000, 1406.58, 458.007
287, 1800.00000, 1845.96, 611.584
287, 2700.00000, 2978.55, 1017.42
288, 0.00000, 3079.7, 1050.39
288, 900.00000, 3280, 1122.22
288, 1800.00000, 2909.47, 990.061
288, 2700.00000, 2034.05, 676.272
289, 0.00000, 1957.26, 647.469
289, 900.00000, 1595.41, 528.49
289, 1800.00000, 1876.07, 626.121
289, 2700.00000, 2259.94, 761.495
290, 0.00000, 1708.77, 565.516
290, 900.00000, 1665.22, 544.968
290, 1800.00000, 1293.09, 413.653
290, 2700.00000, 1441.73, 465.374
291, 0.00000, 1776.4, 584.05
291, 900.00000, 2145.34, 718.077
291, 1800.00000, 2957.9, 1013.19
291, 2700.00000, 2525.38, 856.897
292, 0.00000, 2323.94, 779.356
292, 900.00000, 1933.66, 642.917
292, 1800.00000, 1387.46, 448.34
292, 2700.00000, 1757.25, 578.204
293, 0.00000, 1789.81, 589.941
293, 900.00000, 1472.32, 480.064
293, 1800.00000, 1574.51, 517.642
293, 2700.00000, 1777.66, 591.218
294, 0.00000, 1606, 530.366
294, 900.00000, 10094.9, 3902.5
294, 1800.00000, 7369.01, 2725.43
294, 2700.00000, 7232.42, 2661.55
295, 0.00000, 7343.87, 2711.95
295, 900.00000, 7474.86, 2771.77
295, 1800.00000, 7447.02, 2760.36
295, 2700.00000, 7448.95, 2761.19
296, 0.00000, 7440.24, 2757.49
296, 900.00000, 8316.9, 3125.84
296, 1800.00000, 8698.08, 3289.61
296, 2700.00000, 8742.49, 3308.74
297, 0.00000, 8784.22, 3326.79
297, 900.00000, 8879.62, 3368.36
297, 1800.00000, 8943.1, 3395.9
297, 2700.00000, 9033.57, 3435.42
298, 0.00000, 9132.95, 3478.74
298, 900.00000, 9222.19, 3517.87
298, 1800.00000, 9324.42, 3562.52
298, 2700.00000, 9435.25, 3610.87
299, 0.00000, 9526.96, 3651.11
299, 900.00000, 9621.4, 3692.51
299, 1800.00000, 9711.5, 3732.18
299, 2700.00000, 9799.33, 3771.01
300, 0.00000, 9895.51, 3813.56
300, 900.00000, 9336.52, 3565.75
300, 1800.00000, 9335.57, 3565.54
300, 2700.00000, 9390.47, 3589.58
301, 0.00000, 9441.55, 3611.98
301, 900.00000, 10143.2, 3924.22
301, 1800.00000, 10234.3, 3965.26
301, 2700.00000, 10274.5, 3983.33
302, 0.00000, 10308.8, 3998.83
302, 900.00000, 10330.8, 4008.87
302, 1800.00000, 10358.9, 4021.49
302, 2700.00000, 10377.5, 4029.86
303, 0.00000, 10399.3, 4039.54
303, 900.00000, 10391.5, 4036.08
303, 1800.00000, 10374.3, 4028.51
303, 2700.00000, 10334.3, 4010.81
304, 0.00000, 10285.7, 3989.21
304, 900.00000, 10254.4, 3975.14
304, 1800.00000, 10200.4, 3951.2
304, 2700.00000, 10139.8, 3924.32
305, 0.00000, 10059.2, 3888.79
305, 900.00000, 9285.92, 3545.23
305, 1800.00000, 9209.31, 3511.37
305, 2700.00000, 9189.47, 3502.7
306, 0.00000, 9180.94, 3498.97
306, 900.00000, 8446.01, 3180.96
306, 1800.00000, 8397.13, 3159.94
306, 2700.00000, 8382.15, 3153.53
307, 0.00000, 8367.01, 3147.06
307, 900.00000, 8346.33, 3138.27
307, 1800.00000, 8332.57, 3132.38
307, 2700.00000, 8319.22, 3126.67
308, 0.00000, 8309.85, 3122.6
308, 900.00000, 5606.54, 2003.26
308, 1800.00000, 7066.32, 2593.4
308, 2700.00000, 6932.14, 2543.49
309, 0.00000, 7034.26, 2586.31
309, 900.00000, 1404.97, 461.927
309, 1800.00000, 9188.34, 3491.77
309, 2700.00000, 7326.51, 2709.16
310, 0.00000, 7156.97, 2640.49
310, 900.00000, 6063.5, 2203.08
310, 1800.00000, 459.375, 140.111
310, 2700.00000, 206.48, 46.3406
311, 0.00000, 437.051, 122.521
311, 900.00000, 1598.01, 523.603
311, 1800.00000, 2238.17, 747.603
311, 2700.00000, 3314.93, 1137.11
312, 0.00000, 3295.71, 1129.53
312, 900.00000, 3256.73, 1113.77
312, 1800.00000, 2475.03, 830.237
312, 2700.00000, 1771.29, 579.492
313, 0.00000, 1451.92, 474.645
313, 900.00000, 1184.83, 382.549
313, 1800.00000, 1811.08, 603.115
313, 2700.00000, 1885.28, 627.848
314, 0.00000, 1948.81, 646.549
314, 900.00000, 1379.31, 448.048
314, 1800.00000, 1144.62, 366.822
314, 2700.00000, 488.459, 140.424
315, 0.00000, 963.098, 303.587
315, 900.00000, 1052.71, 335.432
315, 1800.00000, 1289.28, 418.164
315, 2700.00000, 1573.11, 519.035
316, 0.00000, 1974.12, 661.671
316, 900.00000, 2094.96, 701.64
316, 1800.00000, 2075.58, 694.492
316, 2700.00000, 1981.45, 656.295
317, 0.00000, 1021.01, 322.026
317, 900.00000, 1157.07, 368.409
317, 1800.00000, 1467.15, 476.009
317, 2700.00000, 1140.44, 364.14
318, 0.00000, 1144.57, 365.837
318, 900.00000, 9539.87, 3650.77
318, 1800.00000, 8208.7, 3075.42
318, 2700.00000, 7513.53, 2782.04
319, 0.00000, 7300.12, 2691.4
319, 900.00000, 1391.73, 452.29
319, 1800.00000, 6656.9, 2429.22
319, 2700.00000, 6380.43, 2322.35
320, 0.00000, 6389.61, 2324.56
320, 900.00000, 7482.72, 2774.24
320, 1800.00000, 7546.82, 2801.12
320, 2700.00000, 7558.25, 2805.88
321, 0.00000, 7568.39, 2810.05
321, 900.00000, 7581.81, 2815.61
321, 1800.00000, 7595.29, 2821.17
321, 2700.00000, 7607.5, 2826.21
322, 0.00000, 7617.53, 2830.39
322, 900.00000, 7631.54, 2836.18
322, 1800.00000, 7648.54, 2843.19
322, 2700.00000, 7662.64, 2848.99
323, 0.00000, 7674.17, 2853.73
323, 900.00000, 7684.48, 2857.97
323, 1800.00000, 7694.19, 2861.96
323, 2700.00000, 7703.17, 2865.63
324, 0.00000, 7733.69, 2878.49
324, 900.00000, 7754.38, 2887.14
324, 1800.00000, 7773.54, 2895.2
324, 2700.00000, 7797.03, 2905.08
325, 0.00000, 7812.44, 2911.54
325, 900.00000, 7823.09, 2916
325, 1800.00000, 7823.55, 2916.21
325, 2700.00000, 7819.11, 2914.34
326, 0.00000, 7807.09, 2909.29
326, 900.00000, 7085.65, 2599.64
326, 1800.00000, 7524.35, 2788.06
326, 2700.00000, 7508.62, 2782.44
327, 0.00000, 7500.5, 2779.17
327, 900.00000, 364.334, 99.8662
327, 1800.00000, 8006.06, 2979.45
327, 2700.00000, 7506.55, 2778.94
328, 0.00000, 7466.4, 2764.48
328, 900.00000, 7443.65, 2754.73
328, 1800.00000, 316.524, 85.7229
328, 2700.00000, 7804.84, 2897.21
329, 0.00000, 7456.5, 2753.75
329, 900.00000, 7431.18, 2746.55
329, 1800.00000, 7442.23, 2751.38
329, 2700.00000, 272.881, 72.3183
330, 0.00000, 6305.62, 2287.41
330, 900.00000, 6072.1, 2196.89
330, 1800.00000, 6072.85, 2197.07
330, 2700.00000, 6079.07, 2198.66
331, 0.00000, 168.878, 32.8777
331, 900.00000, 169.846, 33.1972
331, 1800.00000, 171.797, 33.8412
331, 2700.00000, 185.325, 38.3114
332, 0.00000, 198.291, 42.6125
332, 900.00000, 190.843, 40.1397
332, 1800.00000, 192.813, 40.7931
332, 2700.00000, 196.215, 41.9224
333, 0.00000, 194.02, 41.1935
333, 900.00000, 355.908, 95.5831
333, 1800.00000, 746.302, 227.962
333, 2700.00000, 844.408, 261.983
334, 0.00000, 955.372, 299.579
334, 900.00000, 805.278, 248.508
334, 1800.00000, 501.591, 144.057
334, 2700.00000, 571.527, 167.322
335, 0.00000, 478.616, 136.157
335, 900.00000, 393.811, 107.766
335, 1800.00000, 463.819, 131.247
335, 2700.00000, 336.018, 89.3065
336, 0.00000, 412.328, 114.827
336, 900.00000, 403.827, 112.18
336, 1800.00000, 330.294, 87.9371
336, 2700.00000, 299.447, 77.2313
337, 0.00000, 496.096, 144.338
337, 900.00000, 677.057, 205.201
337, 1800.00000, 780.07, 240.143
337, 2700.00000, 898.73, 281.301
338, 0.00000, 862.868, 269.179
338, 900.00000, 697.247, 211.297
338, 1800.00000, 570.159, 167.92
338, 2700.00000, 524.053, 152.013
339, 0.00000, 311.247, 80.8019
339, 900.00000, 383.634, 105.013
339, 1800.00000, 465.936, 133.004
339, 2700.00000, 356.883, 96.8143
340, 0.00000, 354.249, 95.689
340, 900.00000, 420.928, 118.413
340, 1800.00000, 539.288, 159.854
340, 2700.00000, 523.556, 154.296
341, 0.00000, 520.948, 153.661
341, 900.00000, 367.855, 100.161
341, 1800.00000, 634.513, 191.317
341, 2700.00000, 887.811, 277.673
342, 0.00000, 1003.01, 317.144
342, 900.00000, 861.599, 269.672
342, 1800.00000, 615.731, 184.615
342, 2700.00000, 454.857, 129.845
343, 0.00000, 404.836, 113.247
343, 900.00000, 442.44, 125.141
343, 1800.00000, 465.754, 133.135
343, 2700.00000, 414.532, 116.125
344, 0.00000, 412.273, 115.253
344, 900.00000, 546.278, 160.941
344, 1800.00000, 505.698, 147.436
344, 2700.00000, 487.415, 142.467
345, 0.00000, 586.692, 175.608
345, 900.00000, 409.645, 115.919
345, 1800.00000, 861.579, 268.574
345, 2700.00000, 1017.26, 322.804
346, 0.00000, 1079.33, 344.421
346, 900.00000, 1061.06, 337.605
