hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
5479, 0.00000, 349.141, 17.3432, 349.141, 17.3432, 349.141, 17.3432
5479, 900.00000, 349.141, 17.3432, 349.141, 17.3432, 349.141, 17.3432
5479, 1800.00000, 317.665, 17.2179, 317.665, 17.2179, 317.665, 17.2179
5479, 2700.00000, 317.658, 17.2194, 317.658, 17.2194, 317.658, 17.2194
5480, 0.00000, 317.658, 17.2194, 317.658, 17.2194, 317.658, 17.2194
5480, 900.00000, 317.658, 17.2194, 317.658, 17.2194, 317.658, 17.2194
5480, 1800.00000, 317.658, 17.2194, 317.658, 17.2194, 317.658, 17.2194
5480, 2700.00000, 341.126, 17.3701, 341.126, 17.3701, 341.126, 17.3701
5481, 0.00000, 341.151, 17.3687, 341.151, 17.3687, 341.151, 17.3687
5481, 900.00000, 341.151, 17.3687, 341.151, 17.3687, 341.151, 17.3687
5481, 1800.00000, 300.115, 16.9643, 300.115, 16.9643, 300.115, 16.9643
5481, 2700.00000, 300.091, 16.9703, 300.091, 16.9703, 300.091, 16.9703
5482, 0.00000, 300.092, 16.9703, 300.092, 16.9703, 300.092, 16.9703
5482, 900.00000, 300.092, 16.9703, 300.092, 16.9703, 300.092, 16.9703
5482, 1800.00000, 300.092, 16.9703, 300.092, 16.9703, 300.092, 16.9703
5482, 2700.00000, 207.146, 15.8886, 207.146, 15.8886, 207.146, 15.8886
5483, 0.00000, 207.153, 15.8889, 207.153, 15.8889, 207.153, 15.8889
5483, 900.00000, 207.153, 15.8889, 207.153, 15.8889, 207.153, 15.8889
5483, 1800.00000, 213.876, 15.9014, 213.876, 15.9014, 213.876, 15.9014
5483, 2700.00000, 213.874, 15.9013, 213.874, 15.9013, 213.874, 15.9013
5484, 0.00000, 213.874, 15.9013, 213.874, 15.9013, 213.874, 15.9013
5484, 900.00000, 213.874, 15.9013, 213.874, 15.9013, 213.874, 15.9013
5484, 1800.00000, 213.874, 15.9013, 213.874, 15.9013, 213.874, 15.9013
5484, 2700.00000, 335.954, 17.1886, 335.954, 17.1886, 335.954, 17.1886
5485, 0.00000, 335.953, 17.1883, 335.953, 17.1883, 335.953, 17.1883
5485, 900.00000, 335.953, 17.1883, 335.953, 17.1883, 335.953, 17.1883
5485, 1800.00000, 385.325, 17.5064, 385.325, 17.5064, 385.325, 17.5064
5485, 2700.00000, 385.327, 17.5063, 385.327, 17.5063, 385.327, 17.5063
5486, 0.00000, 385.327, 17.5063, 385.327, 17.5063, 385.327, 17.5063
5486, 900.00000, 385.327, 17.5063, 385.327, 17.5063, 385.327, 17.5063
5486, 1800.00000, 385.327, 17.5063, 385.327, 17.5063, 385.327, 17.5063
5486, 2700.00000, 470.213, 17.9287, 470.213, 17.9287, 470.213, 17.9287
5487, 0.00000, 470.223, 17.9288, 470.223, 17.9288, 470.223, 17.9288
5487, 900.00000, 470.223, 17.9288, 470.223, 17.9288, 470.223, 17.9288
5487, 1800.00000, 452.392, 17.8725, 452.392, 17.8725, 452.392, 17.8725
5487, 2700.00000, 452.371, 17.8722, 452.371, 17.8722, 452.371, 17.8722
5488, 0.00000, 452.371, 17.8722, 452.371, 17.8722, 452.371, 17.8722
5488, 900.00000, 452.371, 17.8722, 452.371, 17.8722, 452.371, 17.8722
5488, 1800.00000, 452.371, 17.8722, 452.371, 17.8722, 452.371, 17.8722
5488, 2700.00000, 428.629, 17.7298, 428.629, 17.7298, 428.629, 17.7298
5489, 0.00000, 428.619, 17.7307, 428.619, 17.7307, 428.619, 17.7307
5489, 900.00000, 428.619, 17.7307, 428.619, 17.7307, 428.619, 17.7307
5489, 1800.00000, 496.791, 18.1431, 496.791, 18.1431, 496.791, 18.1431
5489, 2700.00000, 496.802, 18.1433, 496.802, 18.1433, 496.802, 18.1433
5490, 0.00000, 496.802, 18.1433, 496.802, 18.1433, 496.802, 18.1433
5490, 900.00000, 496.802, 18.1433, 496.802, 18.1433, 496.802, 18.1433
5490, 1800.00000, 496.802, 18.1433, 496.802, 18.1433, 496.802, 18.1433
5490, 2700.00000, 451.03, 17.9942, 451.03, 17.9942, 451.03, 17.9942
5491, 0.00000, 450.999, 17.9942, 450.999, 17.9942, 450.999, 17.9942
5491, 900.00000, 450.999, 17.9942, 450.999, 17.9942, 450.999, 17.9942
5491, 1800.00000, 524.833, 18.2303, 524.833, 18.2303, 524.833, 18.2303
5491, 2700.00000, 524.845, 18.2305, 524.845, 18.2305, 524.845, 18.2305
5492, 0.00000, 524.845, 18.2305, 524.845, 18.2305, 524.845, 18.2305
5492, 900.00000, 524.845, 18.2305, 524.845, 18.2305, 524.845, 18.2305
5492, 1800.00000, 524.845, 18.2305, 524.845, 18.2305, 524.845, 18.2305
5492, 2700.00000, 532.621, 18.2963, 532.621, 18.2963, 532.621, 18.2963
5493, 0.00000, 532.661, 18.2974, 532.661, 18.2974, 532.661, 18.2974
5493, 900.00000, 532.662, 18.2974, 532.662, 18.2974, 532.662, 18.2974
5493, 1800.00000, 500.072, 18.134, 500.072, 18.134, 500.072, 18.134
5493, 2700.00000, 500.011, 18.1331, 500.011, 18.1331, 500.011, 18.1331
5494, 0.00000, 500.011, 18.1331, 500.011, 18.1331, 500.011, 18.1331
5494, 900.00000, 500.011, 18.1331, 500.011, 18.1331, 500.011, 18.1331
5494, 1800.00000, 500.011, 18.1331, 500.011, 18.1331, 500.011, 18.1331
5494, 2700.00000, 468.139, 17.9996, 468.139, 17.9996, 468.139, 17.9996
5495, 0.00000, 468.08, 17.9995, 468.08, 17.9995, 468.08, 17.9995
5495, 900.00000, 468.08, 17.9995, 468.08, 17.9995, 468.08, 17.9995
5495, 1800.00000, 328.673, 17.2049, 328.673, 17.2049, 328.673, 17.2049
5495, 2700.00000, 328.678, 17.2052, 328.678, 17.2052, 328.678, 17.2052
5496, 0.00000, 328.678, 17.2052, 328.678, 17.2052, 328.678, 17.2052
5496, 900.00000, 328.678, 17.2052, 328.678, 17.2052, 328.678, 17.2052
5496, 1800.00000, 328.678, 17.2052, 328.678, 17.2052, 328.678, 17.2052
5496, 2700.00000, 2981.59, 25.4672, 2981.59, 25.4672, 2981.59, 25.4672
5497, 0.00000, 2981.72, 25.4646, 2981.72, 25.4646, 2981.72, 25.4646
5497, 900.00000, 2981.69, 25.4646, 2981.69, 25.4646, 2981.69, 25.4646
5497, 1800.00000, 2497.87, 23.7384, 2497.87, 23.7384, 2497.87, 23.7384
5497, 2700.00000, 2498.05, 23.733, 2498.05, 23.733, 2498.05, 23.733
5498, 0.00000, 2498.03, 23.733, 2498.03, 23.733, 2498.03, 23.733
5498, 900.00000, 2498.03, 23.7331, 2498.03, 23.7331, 2498.03, 23.7331
5498, 1800.00000, 2498.03, 23.7331, 2498.03, 23.7331, 2498.03, 23.7331
5498, 2700.00000, 2416.64, 23.51, 2416.64, 23.51, 2416.64, 23.51
5499, 0.00000, 2416.69, 23.5156, 2416.69, 23.5156, 2416.69, 23.5156
5499, 900.00000, 2416.7, 23.5151, 2416.7, 23.5151, 2416.7, 23.5151
5499, 1800.00000, 2403.1, 23.4391, 2403.1, 23.4391, 2403.1, 23.4391
5499, 2700.00000, 2403.24, 23.4353, 2403.24, 23.4353, 2403.24, 23.4353
5500, 0.00000, 2403.23, 23.4353, 2403.23, 23.4353, 2403.23, 23.4353
5500, 900.00000, 2403.23, 23.4353, 2403.23, 23.4353, 2403.23, 23.4353
5500, 1800.00000, 2403.23, 23.4353, 2403.23, 23.4353, 2403.23, 23.4353
5500, 2700.00000, 2401.89, 23.5488, 2401.89, 23.5488, 2401.89, 23.5488
5501, 0.00000, 2402.13, 23.5343, 2402.13, 23.5343, 2402.13, 23.5343
5501, 900.00000, 2402.08, 23.535, 2402.08, 23.535, 2402.08, 23.535
5501, 1800.00000, 2398.98, 23.5212, 2398.98, 23.5212, 2398.98, 23.5212
5501, 2700.00000, 2399.01, 23.5288, 2399.01, 23.5288, 2399.01, 23.5288
5502, 0.00000, 2399.03, 23.5281, 2399.03, 23.5281, 2399.03, 23.5281
5502, 900.00000, 2399.03, 23.5281, 2399.03, 23.5281, 2399.03, 23.5281
5502, 1800.00000, 2399.03, 23.5282, 2399.03, 23.5282, 2399.03, 23.5282
5502, 2700.00000, 2396.52, 23.5161, 2396.52, 23.5161, 2396.52, 23.5161
5503, 0.00000, 2396.53, 23.5224, 2396.53, 23.5224, 2396.53, 23.5224
5503, 900.00000, 2396.55, 23.5218, 2396.55, 23.5218, 2396.55, 23.5218
5503, 1800.00000, 2394.85, 23.5117, 2394.85, 23.5117, 2394.85, 23.5117
5503, 2700.00000, 2394.86, 23.5164, 2394.86, 23.5164, 2394.86, 23.5164
5504, 0.00000, 2394.87, 23.516, 2394.87, 23.516, 2394.87, 23.516
5504, 900.00000, 2394.87, 23.516, 2394.87, 23.516, 2394.87, 23.516
5504, 1800.00000, 2394.87, 23.516, 2394.87, 23.516, 2394.87, 23.516
5504, 2700.00000, 2418.67, 23.6077, 2418.67, 23.6077, 2418.67, 23.6077
5505, 0.00000, 2418.44, 23.6141, 2418.44, 23.6141, 2418.44, 23.6141
5505, 900.00000, 2418.46, 23.6141, 2418.46, 23.6141, 2418.46, 23.6141
5505, 1800.00000, 2454.63, 23.7357, 2454.63, 23.7357, 2454.63, 23.7357
5505, 2700.00000, 2454.26, 23.7461, 2454.26, 23.7461, 2454.26, 23.7461
5506, 0.00000, 2454.3, 23.746, 2454.3, 23.746, 2454.3, 23.746
5506, 900.00000, 2454.3, 23.7459, 2454.3, 23.7459, 2454.3, 23.7459
5506, 1800.00000, 2454.3, 23.7459, 2454.3, 23.7459, 2454.3, 23.7459
5506, 2700.00000, 2467.73, 23.7857, 2467.73, 23.7857, 2467.73, 23.7857
5507, 0.00000, 2467.59, 23.7896, 2467.59, 23.7896, 2467.59, 23.7896
5507, 900.00000, 2467.61, 23.7896, 2467.61, 23.7896, 2467.61, 23.7896
5507, 1800.00000, 2490.59, 23.8469, 2490.59, 23.8469, 2490.59, 23.8469
5507, 2700.00000, 2490.35, 23.8537, 2490.35, 23.8537, 2490.35, 23.8537
5508, 0.00000, 2490.38, 23.8536, 2490.38, 23.8536, 2490.38, 23.8536
5508, 900.00000, 2490.38, 23.8536, 2490.38, 23.8536, 2490.38, 23.8536
5508, 1800.00000, 2490.38, 23.8536, 2490.38, 23.8536, 2490.38, 23.8536
5508, 2700.00000, 2500.96, 23.8918, 2500.96, 23.8918, 2500.96, 23.8918
5509, 0.00000, 2500.83, 23.8952, 2500.83, 23.8952, 2500.83, 23.8952
5509, 900.00000, 2500.85, 23.8952, 2500.85, 23.8952, 2500.85, 23.8952
5509, 1800.00000, 2514.67, 23.9385, 2514.67, 23.9385, 2514.67, 23.9385
5509, 2700.00000, 2514.51, 23.943, 2514.51, 23.943, 2514.51, 23.943
5510, 0.00000, 2514.53, 23.943, 2514.53, 23.943, 2514.53, 23.943
5510, 900.00000, 2514.53, 23.943, 2514.53, 23.943, 2514.53, 23.943
5510, 1800.00000, 2514.53, 23.943, 2514.53, 23.943, 2514.53, 23.943
5510, 2700.00000, 2529.76, 23.9899, 2529.76, 23.9899, 2529.76, 23.9899
5511, 0.00000, 2529.56, 23.9951, 2529.56, 23.9951, 2529.56, 23.9951
5511, 900.00000, 2529.59, 23.9951, 2529.59, 23.9951, 2529.59, 23.9951
5511, 1800.00000, 2553.79, 24.0704, 2553.79, 24.0704, 2553.79, 24.0704
5511, 2700.00000, 2553.45, 24.0791, 2553.45, 24.0791, 2553.45, 24.0791
5512, 0.00000, 2553.49, 24.0791, 2553.49, 24.0791, 2553.49, 24.0791
5512, 900.00000, 2553.49, 24.079, 2553.49, 24.079, 2553.49, 24.079
5512, 1800.00000, 2553.49, 24.079, 2553.49, 24.079, 2553.49, 24.079
5512, 2700.00000, 2580.87, 24.1654, 2580.87, 24.1654, 2580.87, 24.1654
5513, 0.00000, 2580.46, 24.1761, 2580.46, 24.1761, 2580.46, 24.1761
5513, 900.00000, 2580.51, 24.176, 2580.51, 24.176, 2580.51, 24.176
5513, 1800.00000, 2602.44, 24.2362, 2602.44, 24.2362, 2602.44, 24.2362
5513, 2700.00000, 2602.1, 24.2449, 2602.1, 24.2449, 2602.1, 24.2449
5514, 0.00000, 2602.15, 24.2449, 2602.15, 24.2449, 2602.15, 24.2449
5514, 900.00000, 2602.15, 24.2447, 2602.15, 24.2447, 2602.15, 24.2447
5514, 1800.00000, 2602.15, 24.2448, 2602.15, 24.2448, 2602.15, 24.2448
5514, 2700.00000, 2619.39, 24.2932, 2619.39, 24.2932, 2619.39, 24.2932
5515, 0.00000, 2619.1, 24.3004, 2619.1, 24.3004, 2619.1, 24.3004
5515, 900.00000, 2619.14, 24.3004, 2619.14, 24.3004, 2619.14, 24.3004
5515, 1800.00000, 2635.35, 24.3461, 2635.35, 24.3461, 2635.35, 24.3461
5515, 2700.00000, 2635.07, 24.3532, 2635.07, 24.3532, 2635.07, 24.3532
5516, 0.00000, 2635.11, 24.3531, 2635.11, 24.3531, 2635.11, 24.3531
5516, 900.00000, 2635.1, 24.353, 2635.1, 24.353, 2635.1, 24.353
5516, 1800.00000, 2635.1, 24.3531, 2635.1, 24.3531, 2635.1, 24.3531
5516, 2700.00000, 2652.21, 24.4007, 2652.21, 24.4007, 2652.21, 24.4007
5517, 0.00000, 2651.9, 24.4084, 2651.9, 24.4084, 2651.9, 24.4084
5517, 900.00000, 2651.94, 24.4084, 2651.94, 24.4084, 2651.94, 24.4084
5517, 1800.00000, 2667.86, 24.4523, 2667.86, 24.4523, 2667.86, 24.4523
5517, 2700.00000, 2667.55, 24.4597, 2667.55, 24.4597, 2667.55, 24.4597
5518, 0.00000, 2667.6, 24.4597, 2667.6, 24.4597, 2667.6, 24.4597
5518, 900.00000, 2667.6, 24.4595, 2667.6, 24.4595, 2667.6, 24.4595
5518, 1800.00000, 2667.6, 24.4596, 2667.6, 24.4596, 2667.6, 24.4596
5518, 2700.00000, 2684.73, 24.5119, 2684.73, 24.5119, 2684.73, 24.5119
5519, 0.00000, 2684.38, 24.5205, 2684.38, 24.5205, 2684.38, 24.5205
5519, 900.00000, 2684.43, 24.5204, 2684.43, 24.5204, 2684.43, 24.5204
5519, 1800.00000, 2697.34, 24.5566, 2697.34, 24.5566, 2697.34, 24.5566
5519, 2700.00000, 2697.07, 24.5631, 2697.07, 24.5631, 2697.07, 24.5631
5520, 0.00000, 2697.11, 24.5631, 2697.11, 24.5631, 2697.11, 24.5631
5520, 900.00000, 2697.11, 24.5629, 2697.11, 24.5629, 2697.11, 24.5629
5520, 1800.00000, 2697.11, 24.563, 2697.11, 24.563, 2697.11, 24.563
5520, 2700.00000, 2605.01, 24.2372, 2605.01, 24.2372, 2605.01, 24.2372
5521, 0.00000, 2604.81, 24.2374, 2604.81, 24.2374, 2604.81, 24.2374
5521, 900.00000, 2604.81, 24.238, 2604.81, 24.238, 2604.81, 24.238
5521, 1800.00000, 2606.52, 24.2494, 2606.52, 24.2494, 2606.52, 24.2494
5521, 2700.00000, 2606.53, 24.2432, 2606.53, 24.2432, 2606.53, 24.2432
5522, 0.00000, 2606.5, 24.244, 2606.5, 24.244, 2606.5, 24.244
5522, 900.00000, 2606.51, 24.2439, 2606.51, 24.2439, 2606.51, 24.2439
5522, 1800.00000, 2606.51, 24.2439, 2606.51, 24.2439, 2606.51, 24.2439
5522, 2700.00000, 2612.19, 24.2607, 2612.19, 24.2607, 2612.19, 24.2607
5523, 0.00000, 2612.1, 24.263, 2612.1, 24.263, 2612.1, 24.263
5523, 900.00000, 2612.11, 24.263, 2612.11, 24.263, 2612.11, 24.263
5523, 1800.00000, 2618.12, 24.2812, 2618.12, 24.2812, 2618.12, 24.2812
5523, 2700.00000, 2618.02, 24.2837, 2618.02, 24.2837, 2618.02, 24.2837
5524, 0.00000, 2618.03, 24.2837, 2618.03, 24.2837, 2618.03, 24.2837
5524, 900.00000, 2618.03, 24.2837, 2618.03, 24.2837, 2618.03, 24.2837
5524, 1800.00000, 2618.03, 24.2837, 2618.03, 24.2837, 2618.03, 24.2837
5524, 2700.00000, 2723.14, 24.646, 2723.14, 24.646, 2723.14, 24.646
5525, 0.00000, 2723.02, 24.6495, 2723.02, 24.6495, 2723.02, 24.6495
5525, 900.00000, 2723.04, 24.6494, 2723.04, 24.6494, 2723.04, 24.6494
5525, 1800.00000, 2739.92, 24.7027, 2739.92, 24.7027, 2739.92, 24.7027
5525, 2700.00000, 2739.5, 24.7125, 2739.5, 24.7125, 2739.5, 24.7125
5526, 0.00000, 2739.56, 24.7124, 2739.56, 24.7124, 2739.56, 24.7124
5526, 900.00000, 2739.56, 24.7122, 2739.56, 24.7122, 2739.56, 24.7122
5526, 1800.00000, 2739.56, 24.7123, 2739.56, 24.7123, 2739.56, 24.7123
5526, 2700.00000, 2745.7, 24.7311, 2745.7, 24.7311, 2745.7, 24.7311
5527, 0.00000, 2745.54, 24.7347, 2745.54, 24.7347, 2745.54, 24.7347
5527, 900.00000, 2745.57, 24.7347, 2745.57, 24.7347, 2745.57, 24.7347
5527, 1800.00000, 2748.23, 24.7447, 2748.23, 24.7447, 2748.23, 24.7447
5527, 2700.00000, 2748.41, 24.7453, 2748.41, 24.7453, 2748.41, 24.7453
5528, 0.00000, 2748.41, 24.7446, 2748.41, 24.7446, 2748.41, 24.7446
5528, 900.00000, 2748.41, 24.7447, 2748.41, 24.7447, 2748.41, 24.7447
5528, 1800.00000, 2748.41, 24.7447, 2748.41, 24.7447, 2748.41, 24.7447
5528, 2700.00000, 2752.22, 24.7568, 2752.22, 24.7568, 2752.22, 24.7568
5529, 0.00000, 2752.12, 24.759, 2752.12, 24.759, 2752.12, 24.759
5529, 900.00000, 2752.14, 24.759, 2752.14, 24.759, 2752.14, 24.759
5529, 1800.00000, 2754.57, 24.7686, 2754.57, 24.7686, 2754.57, 24.7686
5529, 2700.00000, 2754.74, 24.7692, 2754.74, 24.7692, 2754.74, 24.7692
5530, 0.00000, 2754.74, 24.7685, 2754.74, 24.7685, 2754.74, 24.7685
5530, 900.00000, 2754.73, 24.7686, 2754.73, 24.7686, 2754.73, 24.7686
5530, 1800.00000, 2754.73, 24.7686, 2754.73, 24.7686, 2754.73, 24.7686
5530, 2700.00000, 2756.79, 24.7849, 2756.79, 24.7849, 2756.79, 24.7849
5531, 0.00000, 2756.83, 24.7755, 2756.83, 24.7755, 2756.83, 24.7755
5531, 900.00000, 2756.77, 24.7767, 2756.77, 24.7767, 2756.77, 24.7767
5531, 1800.00000, 2758.93, 24.785, 2758.93, 24.785, 2758.93, 24.785
5531, 2700.00000, 2759.08, 24.7855, 2759.08, 24.7855, 2759.08, 24.7855
5532, 0.00000, 2759.07, 24.7849, 2759.07, 24.7849, 2759.07, 24.7849
5532, 900.00000, 2759.07, 24.785, 2759.07, 24.785, 2759.07, 24.785
5532, 1800.00000, 2759.07, 24.785, 2759.07, 24.785, 2759.07, 24.785
5532, 2700.00000, 2759.8, 24.7916, 2759.8, 24.7916, 2759.8, 24.7916
5533, 0.00000, 2759.82, 24.788, 2759.82, 24.788, 2759.82, 24.788
5533, 900.00000, 2759.8, 24.7885, 2759.8, 24.7885, 2759.8, 24.7885
5533, 1800.00000, 2760.35, 24.7946, 2760.35, 24.7946, 2760.35, 24.7946
5533, 2700.00000, 2760.36, 24.7916, 2760.36, 24.7916, 2760.36, 24.7916
5534, 0.00000, 2760.35, 24.792, 2760.35, 24.792, 2760.35, 24.792
5534, 900.00000, 2760.35, 24.792, 2760.35, 24.792, 2760.35, 24.792
5534, 1800.00000, 2760.35, 24.792, 2760.35, 24.792, 2760.35, 24.792
5534, 2700.00000, 2759.74, 24.7886, 2759.74, 24.7886, 2759.74, 24.7886
5535, 0.00000, 2759.74, 24.791, 2759.74, 24.791, 2759.74, 24.791
5535, 900.00000, 2759.75, 24.7907, 2759.75, 24.7907, 2759.75, 24.7907
5535, 1800.00000, 2758.5, 24.7828, 2758.5, 24.7828, 2758.5, 24.7828
5535, 2700.00000, 2758.48, 24.788, 2758.48, 24.788, 2758.48, 24.788
5536, 0.00000, 2758.51, 24.7873, 2758.51, 24.7873, 2758.51, 24.7873
5536, 900.00000, 2758.51, 24.7873, 2758.51, 24.7873, 2758.51, 24.7873
5536, 1800.00000, 2758.51, 24.7873, 2758.51, 24.7873, 2758.51, 24.7873
5536, 2700.00000, 2760.14, 24.7954, 2760.14, 24.7954, 2760.14, 24.7954
5537, 0.00000, 2760.15, 24.7893, 2760.15, 24.7893, 2760.15, 24.7893
5537, 900.00000, 2760.11, 24.7901, 2760.11, 24.7901, 2760.11, 24.7901
5537, 1800.00000, 2754.65, 24.7703, 2754.65, 24.7703, 2754.65, 24.7703
5537, 2700.00000, 2754.8, 24.7669, 2754.8, 24.7669, 2754.8, 24.7669
5538, 0.00000, 2754.78, 24.7669, 2754.78, 24.7669, 2754.78, 24.7669
5538, 900.00000, 2754.78, 24.767, 2754.78, 24.767, 2754.78, 24.767
5538, 1800.00000, 2754.78, 24.767, 2754.78, 24.767, 2754.78, 24.767
5538, 2700.00000, 2750.67, 24.7557, 2750.67, 24.7557, 2750.67, 24.7557
5539, 0.00000, 2750.77, 24.7533, 2750.77, 24.7533, 2750.77, 24.7533
5539, 900.00000, 2750.76, 24.7533, 2750.76, 24.7533, 2750.76, 24.7533
5539, 1800.00000, 2746.58, 24.7418, 2746.58, 24.7418, 2746.58, 24.7418
5539, 2700.00000, 2746.68, 24.7394, 2746.68, 24.7394, 2746.68, 24.7394
5540, 0.00000, 2746.66, 24.7394, 2746.66, 24.7394, 2746.66, 24.7394
5540, 900.00000, 2746.66, 24.7394, 2746.66, 24.7394, 2746.66, 24.7394
5540, 1800.00000, 2746.67, 24.7394, 2746.67, 24.7394, 2746.67, 24.7394
5540, 2700.00000, 2626.79, 24.3202, 2626.79, 24.3202, 2626.79, 24.3202
5541, 0.00000, 2626.88, 24.3176, 2626.88, 24.3176, 2626.88, 24.3176
5541, 900.00000, 2626.87, 24.3176, 2626.87, 24.3176, 2626.87, 24.3176
5541, 1800.00000, 2616.83, 24.2847, 2616.83, 24.2847, 2616.83, 24.2847
5541, 2700.00000, 2617, 24.2805, 2617, 24.2805, 2617, 24.2805
5542, 0.00000, 2616.98, 24.2805, 2616.98, 24.2805, 2616.98, 24.2805
5542, 900.00000, 2616.98, 24.2805, 2616.98, 24.2805, 2616.98, 24.2805
5542, 1800.00000, 2616.98, 24.2805, 2616.98, 24.2805, 2616.98, 24.2805
5542, 2700.00000, 2615.91, 24.2706, 2615.91, 24.2706, 2615.91, 24.2706
5543, 0.00000, 2615.9, 24.2752, 2615.9, 24.2752, 2615.9, 24.2752
5543, 900.00000, 2615.92, 24.2747, 2615.92, 24.2747, 2615.92, 24.2747
5543, 1800.00000, 2615.11, 24.2671, 2615.11, 24.2671, 2615.11, 24.2671
5543, 2700.00000, 2615.1, 24.2706, 2615.1, 24.2706, 2615.1, 24.2706
5544, 0.00000, 2615.12, 24.2702, 2615.12, 24.2702, 2615.12, 24.2702
5544, 900.00000, 2615.12, 24.2702, 2615.12, 24.2702, 2615.12, 24.2702
5544, 1800.00000, 2615.12, 24.2702, 2615.12, 24.2702, 2615.12, 24.2702
5544, 2700.00000, 2479.13, 23.809, 2479.13, 23.809, 2479.13, 23.809
5545, 0.00000, 2478.95, 23.8092, 2478.95, 23.8092, 2478.95, 23.8092
5545, 900.00000, 2478.96, 23.8097, 2478.96, 23.8097, 2478.96, 23.8097
5545, 1800.00000, 2467.25, 23.7719, 2467.25, 23.7719, 2467.25, 23.7719
5545, 2700.00000, 2467.37, 23.7685, 2467.37, 23.7685, 2467.37, 23.7685
5546, 0.00000, 2467.36, 23.7685, 2467.36, 23.7685, 2467.36, 23.7685
5546, 900.00000, 2467.36, 23.7686, 2467.36, 23.7686, 2467.36, 23.7686
5546, 1800.00000, 2467.36, 23.7686, 2467.36, 23.7686, 2467.36, 23.7686
5546, 2700.00000, 2466.14, 23.7603, 2466.14, 23.7603, 2466.14, 23.7603
5547, 0.00000, 2466.14, 23.7641, 2466.14, 23.7641, 2466.14, 23.7641
5547, 900.00000, 2466.16, 23.7637, 2466.16, 23.7637, 2466.16, 23.7637
5547, 1800.00000, 2464.42, 23.7528, 2464.42, 23.7528, 2464.42, 23.7528
5547, 2700.00000, 2464.42, 23.7581, 2464.42, 23.7581, 2464.42, 23.7581
5548, 0.00000, 2464.44, 23.7576, 2464.44, 23.7576, 2464.44, 23.7576
5548, 900.00000, 2464.44, 23.7576, 2464.44, 23.7576, 2464.44, 23.7576
5548, 1800.00000, 2464.44, 23.7576, 2464.44, 23.7576, 2464.44, 23.7576
5548, 2700.00000, 2463.15, 23.7501, 2463.15, 23.7501, 2463.15, 23.7501
5549, 0.00000, 2463.16, 23.7538, 2463.16, 23.7538, 2463.16, 23.7538
5549, 900.00000, 2463.17, 23.7534, 2463.17, 23.7534, 2463.17, 23.7534
5549, 1800.00000, 2461.53, 23.7438, 2461.53, 23.7438, 2461.53, 23.7438
5549, 2700.00000, 2461.54, 23.7486, 2461.54, 23.7486, 2461.54, 23.7486
5550, 0.00000, 2461.55, 23.7481, 2461.55, 23.7481, 2461.55, 23.7481
5550, 900.00000, 2461.55, 23.7481, 2461.55, 23.7481, 2461.55, 23.7481
5550, 1800.00000, 2461.55, 23.7481, 2461.55, 23.7481, 2461.55, 23.7481
5550, 2700.00000, 2460.28, 23.7403, 2460.28, 23.7403, 2460.28, 23.7403
5551, 0.00000, 2460.28, 23.7441, 2460.28, 23.7441, 2460.28, 23.7441
5551, 900.00000, 2460.3, 23.7437, 2460.3, 23.7437, 2460.3, 23.7437
5551, 1800.00000, 2458.96, 23.7355, 2458.96, 23.7355, 2458.96, 23.7355
5551, 2700.00000, 2458.97, 23.7395, 2458.97, 23.7395, 2458.97, 23.7395
5552, 0.00000, 2458.98, 23.7391, 2458.98, 23.7391, 2458.98, 23.7391
5552, 900.00000, 2458.98, 23.7391, 2458.98, 23.7391, 2458.98, 23.7391
5552, 1800.00000, 2458.98, 23.7391, 2458.98, 23.7391, 2458.98, 23.7391
5552, 2700.00000, 1840.76, 21.8456, 1840.76, 21.8456, 1840.76, 21.8456
5553, 0.00000, 1840.8, 21.8512, 1840.8, 21.8512, 1840.8, 21.8512
5553, 900.00000, 1840.8, 21.851, 1840.8, 21.851, 1840.8, 21.851
5553, 1800.00000, 2205.13, 23.0405, 2205.13, 23.0405, 2205.13, 23.0405
5553, 2700.00000, 2205.28, 23.0398, 2205.28, 23.0398, 2205.28, 23.0398
5554, 0.00000, 2205.28, 23.0396, 2205.28, 23.0396, 2205.28, 23.0396
5554, 900.00000, 2205.28, 23.0396, 2205.28, 23.0396, 2205.28, 23.0396
5554, 1800.00000, 2205.28, 23.0396, 2205.28, 23.0396, 2205.28, 23.0396
5554, 2700.00000, 2143.3, 22.8617, 2143.3, 22.8617, 2143.3, 22.8617
5555, 0.00000, 2143.54, 22.8539, 2143.54, 22.8539, 2143.54, 22.8539
5555, 900.00000, 2143.52, 22.8539, 2143.52, 22.8539, 2143.52, 22.8539
5555, 1800.00000, 2141.25, 22.8483, 2141.25, 22.8483, 2141.25, 22.8483
5555, 2700.00000, 2141.27, 22.8522, 2141.27, 22.8522, 2141.27, 22.8522
5556, 0.00000, 2141.28, 22.8519, 2141.28, 22.8519, 2141.28, 22.8519
5556, 900.00000, 2141.28, 22.8519, 2141.28, 22.8519, 2141.28, 22.8519
5556, 1800.00000, 2141.28, 22.8519, 2141.28, 22.8519, 2141.28, 22.8519
5556, 2700.00000, 308.948, 17.6893, 308.948, 17.6893, 308.948, 17.6893
5557, 0.00000, 308.953, 17.6892, 308.953, 17.6892, 308.953, 17.6892
5557, 900.00000, 308.953, 17.6892, 308.953, 17.6892, 308.953, 17.6892
